,iter,drug,tissue,model,penalty,preproc,balance_weights,feature,feat_dim,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
68,8,Atezo,BLCA,LR,0.01,standardize,True,LCC,24,0.5333333333333333,10,22,24,4,0.5947204968944099,0.2525648589309709,0.6965350666490608
69,9,Atezo,BLCA,LR,0.01,standardize,True,LCC,24,0.6333333333333333,7,31,15,7,0.672360248447205,0.22008552097587283,0.6280576216080757
70,0,Atezo,BLCA,LR,0.01,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.5559006211180124,0.17472268135813823,0.5288646594490415
71,1,Atezo,BLCA,LR,0.02,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.5869565217391304,0.17467342755318524,0.5288608223761989
72,2,Atezo,BLCA,LR,0.01,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.7204968944099379,0.16922287627233853,0.5087664830984617
73,3,Atezo,BLCA,LR,0.03,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.5543478260869565,0.18181946110810007,0.5436979679091116
74,4,Atezo,BLCA,LR,0.01,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.639751552795031,0.17185108659474785,0.5200541832625182
75,5,Atezo,BLCA,LR,0.01,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.608695652173913,0.1738520455070938,0.5258832100315471
76,6,Atezo,BLCA,LR,0.01,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.6242236024844721,0.17384680358294788,0.5264275219009545
77,7,Atezo,BLCA,LR,0.1,standardize,False,LCC,24,0.75,0,45,1,14,0.5885093167701864,0.18291745962016265,0.5500440781372387
78,8,Atezo,BLCA,LR,0.01,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.6832298136645963,0.16992128066511228,0.5149691407959834
79,9,Atezo,BLCA,LR,0.02,standardize,False,LCC,24,0.7666666666666667,0,46,0,14,0.5869565217391305,0.1764769572866269,0.5301752551342417
80,0,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.5166666666666667,12,19,27,2,0.6537267080745341,0.23470712338202382,0.6592990214188544
81,1,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.6,12,24,22,2,0.6956521739130435,0.22533979822846015,0.6381500903950559
82,2,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.6,11,25,21,3,0.7189440993788819,0.23083314417308204,0.6502376798950552
83,3,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.4166666666666667,9,16,30,5,0.5046583850931676,0.26010068182437707,0.7124560461634482
84,4,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.48333333333333334,11,18,28,3,0.6816770186335404,0.23293410335546216,0.6551436588005174
85,5,Atezo,BLCA,LR,0.02,standardize,True,WM,12,0.48333333333333334,9,20,26,5,0.5869565217391304,0.2407812129068624,0.6672082822894319
86,6,Atezo,BLCA,LR,0.86,standardize,True,WM,12,0.5833333333333334,10,25,21,4,0.6444099378881988,0.21811897065602748,0.6155763962365963
87,7,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.6,11,25,21,3,0.7531055900621118,0.21461250397382606,0.6175410036580982
88,8,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.6666666666666666,12,28,18,2,0.7795031055900621,0.2068931625820783,0.6022891512552797
89,9,Atezo,BLCA,LR,0.01,standardize,True,WM,12,0.5,9,21,25,5,0.5372670807453416,0.24503508546027541,0.6767863113706681
90,0,Atezo,BLCA,LR,0.01,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6381987577639752,0.17195952432975992,0.5199278556081689
91,1,Atezo,BLCA,LR,0.04,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6304347826086956,0.16911727200130075,0.5074552080056542
92,2,Atezo,BLCA,LR,0.06,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6568322981366459,0.17137024077713922,0.5230248376199601
93,3,Atezo,BLCA,LR,0.01,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6506211180124224,0.17187042714006226,0.5211204783772675
94,4,Atezo,BLCA,LR,0.01,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.5543478260869565,0.17731529910286117,0.5332208195899062
95,5,Atezo,BLCA,LR,0.02,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6164596273291925,0.1710585733917386,0.5123161366112059
96,6,Atezo,BLCA,LR,0.01,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.7142857142857143,0.1692999210424596,0.5144713325240614
97,7,Atezo,BLCA,LR,0.13,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6428571428571429,0.16765703118083025,0.5005325700913894
98,8,Atezo,BLCA,LR,0.01,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6506211180124224,0.17075106083775335,0.5160100784869005
99,9,Atezo,BLCA,LR,0.01,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6257763975155279,0.17464458386505807,0.5284457949647142
100,0,Atezo,BLCA,LR,0.91,standardize,True,WM_Norm,12,0.6666666666666666,9,31,15,5,0.7003105590062112,0.23358242697985424,0.6596889931594494
101,1,Atezo,BLCA,LR,0.01,standardize,True,WM_Norm,12,0.45,3,24,22,11,0.40993788819875776,0.253084250818208,0.6994132249956105
102,2,Atezo,BLCA,LR,0.96,standardize,True,WM_Norm,12,0.55,9,24,22,5,0.5854037267080746,0.25330817231759994,0.7030963672113947
103,3,Atezo,BLCA,LR,0.01,standardize,True,WM_Norm,12,0.48333333333333334,10,19,27,4,0.608695652173913,0.24874537658020704,0.690466245237109
104,4,Atezo,BLCA,LR,0.5700000000000001,standardize,True,WM_Norm,12,0.5,5,25,21,9,0.42701863354037267,0.28353901031505324,0.7686015665042543
105,5,Atezo,BLCA,LR,0.01,standardize,True,WM_Norm,12,0.5833333333333334,6,29,17,8,0.6149068322981367,0.24356362599857748,0.6803085188483029
106,6,Atezo,BLCA,LR,0.98,standardize,True,WM_Norm,12,0.5666666666666667,2,32,14,12,0.5217391304347826,0.2415629212883733,0.6760762186864427
107,7,Atezo,BLCA,LR,0.01,standardize,True,WM_Norm,12,0.48333333333333334,8,21,25,6,0.5512422360248448,0.24601558795101114,0.6850031482541129
108,8,Atezo,BLCA,LR,0.01,standardize,True,WM_Norm,12,0.55,6,27,19,8,0.5124223602484472,0.24850322344974554,0.6902820420941965
109,9,Atezo,BLCA,LR,1.0,standardize,True,WM_Norm,12,0.5666666666666667,9,25,21,5,0.5527950310559007,0.2540863856987697,0.7049863999673607
110,0,Atezo,BLCA,LR,0.01,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5590062111801242,0.17832518675499048,0.5413155421617757
111,1,Atezo,BLCA,LR,0.03,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5419254658385093,0.18095562561255701,0.5509038338631035
112,2,Atezo,BLCA,LR,0.81,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.48757763975155277,0.1860889456952802,0.5618874726142701
113,3,Atezo,BLCA,LR,0.64,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.498447204968944,0.18672461779530616,0.5661732231537632
114,4,Atezo,BLCA,LR,1.0,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5760869565217391,0.1790527816328862,0.5448536697660689
115,5,Atezo,BLCA,LR,0.01,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5248447204968945,0.17813325963300025,0.5408373740462624
116,6,Atezo,BLCA,LR,0.02,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5341614906832298,0.17965775665567607,0.5447851123315944
117,7,Atezo,BLCA,LR,0.04,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5357142857142857,0.18089817931384153,0.5515327979534572
118,8,Atezo,BLCA,LR,0.88,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5481366459627329,0.17700729053028066,0.5395062606818789
119,9,Atezo,BLCA,LR,0.01,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.48291925465838503,0.18107657517939615,0.549917228045205
120,0,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.6176470588235294,6,15,9,4,0.6458333333333333,0.2452051526541562,0.6835464759429412
121,1,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.6764705882352942,7,16,8,3,0.75,0.2427421278651558,0.6786181500486818
122,2,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.4117647058823529,4,10,14,6,0.525,0.2492644763399745,0.6918400090453942
123,3,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5,4,13,11,6,0.5375,0.2463806089686001,0.6858819500947754
124,4,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5294117647058824,4,14,10,6,0.5833333333333333,0.24646700821065146,0.686066680692521
125,5,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5,6,11,13,4,0.5791666666666666,0.24788192109854923,0.6889050501806183
126,6,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5882352941176471,7,13,11,3,0.75,0.2432968665643082,0.679726273637957
127,7,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5,4,13,11,6,0.46249999999999997,0.2518616809390593,0.6968637399611387
128,8,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5588235294117647,6,13,11,4,0.6125,0.24484113083817488,0.6827912915975901
129,9,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.6470588235294118,5,17,7,5,0.6583333333333333,0.24214053260552704,0.6774066094479891
130,0,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6,0.20683038827126946,0.6034997137714974
131,1,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.5291666666666667,0.20716085256949932,0.6046368864016829
132,2,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6125,0.20638484363190157,0.6026789012463319
133,3,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6125,0.20533477804436898,0.6003056915033254
134,4,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.5416666666666666,0.20672327325150996,0.6037288621870563
135,5,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.7291666666666667,0.20422670210510016,0.5976505108881554
136,6,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.675,0.2046706659379177,0.5986480436428449
137,7,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.7083333333333334,0.20436422119995581,0.5979043462091125
138,8,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.7083333333333334,0.20459475289230059,0.5984638238067101
139,9,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6208333333333333,0.20489461411175075,0.5992145243624719
140,0,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.4117647058823529,9,5,19,1,0.5187499999999999,0.2520206543777444,0.6971928326015524
141,1,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.4411764705882353,10,5,19,0,0.6125,0.2497070739630009,0.692561264133883
142,2,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5588235294117647,3,16,8,7,0.575,0.24898326601756438,0.6911133466583642
143,3,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5294117647058824,2,16,8,8,0.5541666666666667,0.24885350140657986,0.6908535783434419
144,4,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.6176470588235294,4,17,7,6,0.6,0.24908788772643262,0.6913226196395291
145,5,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5882352941176471,1,19,5,9,0.49583333333333335,0.2498462268400846,0.6928443036773412
146,6,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5,2,15,9,8,0.5145833333333334,0.24905602814557493,0.6912572872511965
147,7,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5588235294117647,3,16,8,7,0.5291666666666667,0.24901334574230863,0.691173066026956
148,8,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.4411764705882353,2,13,11,8,0.40625,0.25178213257104104,0.6967095035936148
149,9,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.38235294117647056,9,4,20,1,0.4854166666666667,0.2517586032697275,0.6966648067561059
150,0,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5416666666666666,0.20712310629945077,0.6045982894869748
151,1,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.4708333333333334,0.2085608986299055,0.6080922036463496
152,2,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.6541666666666666,0.20729102051335432,0.6050195413664641
153,3,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5666666666666667,0.20718371209705105,0.6047732898027269
154,4,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.6583333333333333,0.2070090477622195,0.6043552592099571
155,5,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5145833333333333,0.20767514605930884,0.6059280833951863
156,6,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5541666666666667,0.20773077101814158,0.6061754799963687
157,7,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.51875,0.2073585268976296,0.6051552149730272
158,8,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5729166666666667,0.20700154526024717,0.6042993406193053
159,9,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.425,0.20988968660280669,0.6113980899642734
160,0,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5882352941176471,6,14,10,4,0.625,0.24349360146364252,0.6800778895923392
161,1,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.7352941176470589,6,19,5,4,0.7875,0.2265227057505364,0.6459230207612445
162,2,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5294117647058824,6,12,12,4,0.675,0.23993169157289518,0.6727766190690647
163,3,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6470588235294118,7,15,9,3,0.625,0.2403942617517894,0.6738350730486019
164,4,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6470588235294118,8,14,10,2,0.7333333333333334,0.2419116570383829,0.6768129190725327
165,5,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.7352941176470589,8,17,7,2,0.7708333333333333,0.23119502338076683,0.6552467156478033
166,6,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.7352941176470589,7,18,6,3,0.8083333333333333,0.22909570073154814,0.6510572742895067
167,7,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6764705882352942,8,15,9,2,0.7083333333333334,0.23887246334425846,0.6707480406518189
168,8,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5882352941176471,5,15,9,5,0.6000000000000001,0.24379679033761228,0.6806931697430857
169,9,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5882352941176471,8,12,12,2,0.6333333333333334,0.2465202944009074,0.6863089701815718
170,0,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.6458333333333334,0.20185259744977474,0.5922937237552346
171,1,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.5958333333333333,0.2036602209076113,0.5949995746103807
172,2,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7625,0.19998943823709114,0.5872522627808858
173,3,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7458333333333333,0.19995590946199998,0.5869674256504035
174,4,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.5125,0.2096427660380471,0.609326265488084
175,5,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.675,0.20251649379296788,0.5931751621332996
176,6,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7875,0.19677844789592394,0.5801856504277642
177,7,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.725,0.2008199589444519,0.58924503426302
178,8,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7583333333333334,0.19861146108116412,0.5845389487085251
