"","Gene","Count","Thresh.Name","Thresh.Value"
"259","EIF1AY",5,"very.tight",0.005
"260","CES5A",1,"very.tight",0.005
"261","ISYNA1",1,"very.tight",0.005
"262","HBB",1,"very.tight",0.005
"263","ANXA8",5,"very.tight",0.005
"264","OASL",6,"very.tight",0.005
"265","SLC30A10",14,"very.tight",0.005
"266","USP9Y",4,"very.tight",0.005
"267","H2BC5",1,"very.tight",0.005
"268","ADPRHL1",21,"very.tight",0.005
"269","MIF",2,"very.tight",0.005
"270","C8B",1,"very.tight",0.005
"271","ITIH2",1,"very.tight",0.005
"272","APOL1",2,"very.tight",0.005
"273","RSAD2",6,"very.tight",0.005
"274","PLIN1",1,"very.tight",0.005
"275","H2AC18",11,"very.tight",0.005
"276","ARL14",1,"very.tight",0.005
"277","NTSR1",1,"very.tight",0.005
"278","TAS2R30",6,"very.tight",0.005
"279","SYNJ2BP-COX16",5,"very.tight",0.005
"280","SLC22A12",1,"very.tight",0.005
"281","KDM5D",3,"very.tight",0.005
"282","MYEF2",3,"very.tight",0.005
"283","DDX3Y",3,"very.tight",0.005
"284","PCED1A",3,"very.tight",0.005
"285","CCDC24",1,"very.tight",0.005
"286","UTP14C",5,"very.tight",0.005
"287","H4C9",1,"very.tight",0.005
"288","ABCA3",1,"very.tight",0.005
"289","IGKV2D-28",3,"very.tight",0.005
"290","FGA",11,"very.tight",0.005
"291","SLC22A6",6,"very.tight",0.005
"292","KNDC1",2,"very.tight",0.005
"293","H4C5",7,"very.tight",0.005
"294","HBA2",6,"very.tight",0.005
"295","ADH1A",2,"very.tight",0.005
"296","H2BC18",4,"very.tight",0.005
"297","IL1R2",9,"very.tight",0.005
"298","BIVM-ERCC5",10,"very.tight",0.005
"299","UGT2B4",3,"very.tight",0.005
"300","EPHA6",1,"very.tight",0.005
"301","ZNF620",6,"very.tight",0.005
"302","UPK1B",8,"very.tight",0.005
"303","ORM2",2,"very.tight",0.005
"304","SLC18A3",123,"very.tight",0.005
"305","H3C14",36,"very.tight",0.005
"306","CACNA1D",5,"very.tight",0.005
"307","CYP3A4",20,"very.tight",0.005
"308","IVL",12,"very.tight",0.005
"309","GIMAP1-GIMAP5",35,"very.tight",0.005
"310","H4C11",3,"very.tight",0.005
"311","IFI6",4,"very.tight",0.005
"312","OAS2",2,"very.tight",0.005
"313","H4C3",1,"very.tight",0.005
"314","PRKY",2,"very.tight",0.005
"315","VSTM2L",17,"very.tight",0.005
"316","SLC5A8",4,"very.tight",0.005
"317","H1-3",9,"very.tight",0.005
"318","NR0B2",5,"very.tight",0.005
"319","FBLN1",1,"very.tight",0.005
"320","AVPR1B",2,"very.tight",0.005
"321","H3C4",11,"very.tight",0.005
"322","ADGRG2",9,"very.tight",0.005
"323","OR4F21",56,"very.tight",0.005
"324","HMGCS2",1,"very.tight",0.005
"325","KLK11",21,"very.tight",0.005
"326","TKTL1",16,"very.tight",0.005
"327","SYT14",23,"very.tight",0.005
"328","PHOSPHO1",2,"very.tight",0.005
"329","INHBC",1,"very.tight",0.005
"330","COMMD3-BMI1",9,"very.tight",0.005
"331","UTY",4,"very.tight",0.005
"332","AGXT",1,"very.tight",0.005
"333","GRIA4",1,"very.tight",0.005
"334","BMP7",1,"tight",0.01
"335","CYP2E1",7,"tight",0.01
"336","HYDIN",1,"tight",0.01
"337","H2BC7",7,"tight",0.01
"338","DNAH6",2,"tight",0.01
"339","LTBP3",7,"tight",0.01
"340","BAMBI",2,"tight",0.01
"341","ABCA2",2,"tight",0.01
"342","SLC38A5",1,"tight",0.01
"343","CPB2",1,"tight",0.01
"344","ACTN2",2,"tight",0.01
"345","CES1",1,"tight",0.01
"346","REG1A",4,"tight",0.01
"347","FAAH2",1,"tight",0.01
"348","RPS4Y1",7,"tight",0.01
"349","SULT1B1",19,"tight",0.01
"350","HNF1A",1,"tight",0.01
"351","CCL8",2,"tight",0.01
"352","REN",9,"tight",0.01
"353","H1-4",1,"tight",0.01
"354","RGPD1",4,"tight",0.01
"355","FOXP2",6,"tight",0.01
"356","NFE2",1,"tight",0.01
"357","MX2",1,"tight",0.01
"358","PRR36",4,"tight",0.01
"359","H2AC14",1,"tight",0.01
"360","NR2E1",15,"tight",0.01
"361","AMBP",6,"tight",0.01
"362","CFTR",2,"tight",0.01
"363","TMEM25",1,"tight",0.01
"364","C8G",3,"tight",0.01
"365","APOA2",2,"tight",0.01
"366","SLX1B",7,"tight",0.01
"367","IFIT2",4,"tight",0.01
"368","STEAP3",2,"tight",0.01
"369","OXCT2",3,"tight",0.01
"370","AGR2",1,"tight",0.01
"371","GBP3",1,"tight",0.01
"372","FABP7",2,"tight",0.01
"373","NPIPA8",1,"tight",0.01
"374","ALDOB",4,"tight",0.01
"375","SVOPL",4,"tight",0.01
"376","TBC1D3L",1,"tight",0.01
"377","UGT1A10",9,"tight",0.01
"378","ITIH1",1,"tight",0.01
"379","TGIF2-RAB5IF",6,"tight",0.01
"380","S100A8",2,"tight",0.01
"381","CCDC148",3,"tight",0.01
"382","HPX",21,"tight",0.01
"383","ZFY",5,"tight",0.01
"384","ANKRD20A1",1,"tight",0.01
"385","TUBB4A",10,"tight",0.01
