"","Gene","Count","Thresh.Name","Thresh.Value"
"243","MGP",2,"medium",0.02
"244","WDR18",3,"medium",0.02
"245","SLC20A1",2,"medium",0.02
"246","RPL28",2,"medium",0.02
"247","SATB2",2,"medium",0.02
"248","COL3A1",1,"medium",0.02
"249","MT-ND5",1,"medium",0.02
"250","CBX4",1,"medium",0.02
"251","TRIM24",1,"medium",0.02
"252","C16orf91",1,"medium",0.02
"253","TP53I13",2,"medium",0.02
"254","EIF1",1,"medium",0.02
"255","ACSS1",1,"medium",0.02
"256","RFX5",3,"medium",0.02
"257","ATF5",3,"medium",0.02
"258","MT-ND4",1,"medium",0.02
"259","HSPBP1",2,"medium",0.02
"260","PHLDB1",1,"medium",0.02
"261","UNC119",7,"medium",0.02
"262","VPS25",1,"medium",0.02
"263","GOLIM4",1,"medium",0.02
"264","MRPL11",1,"medium",0.02
"265","ABHD14B",14,"medium",0.02
"266","SCAMP2",2,"medium",0.02
"267","MPC2",1,"medium",0.02
"268","COTL1",4,"medium",0.02
"269","RASSF8",1,"medium",0.02
"270","MRFAP1",1,"medium",0.02
"271","DNM1",1,"medium",0.02
"272","CTHRC1",1,"medium",0.02
"273","SLC25A39",1,"medium",0.02
"274","SCOC",1,"medium",0.02
"275","TMEM164",2,"medium",0.02
"276","PTPN12",3,"medium",0.02
"277","MR1",1,"medium",0.02
"278","CD74",2,"medium",0.02
"279","RPS28",4,"medium",0.02
"280","RARA",1,"medium",0.02
"281","ATP6V1G1",1,"medium",0.02
"282","RBMS2",2,"medium",0.02
"283","ANKRD52",1,"medium",0.02
"284","ATP5F1A",1,"medium",0.02
"285","SNX12",2,"medium",0.02
"286","TMEM14B",1,"medium",0.02
"287","POLR2E",4,"medium",0.02
"288","MAP3K11",16,"medium",0.02
"289","ILRUN",1,"medium",0.02
"290","TRIM21",1,"medium",0.02
"291","SEPTIN6",2,"medium",0.02
"292","G6PD",1,"medium",0.02
"293","XPOT",1,"medium",0.02
"294","HNRNPUL2",1,"medium",0.02
"295","STAT1",2,"medium",0.02
"296","VAT1",9,"medium",0.02
"297","RAC2",3,"medium",0.02
"298","NDUFB10",1,"medium",0.02
"299","RNF4",1,"medium",0.02
"300","COASY",1,"medium",0.02
"301","SELENOH",1,"medium",0.02
"302","MAP1B",3,"medium",0.02
"303","NABP1",2,"medium",0.02
"304","RRAGC",1,"medium",0.02
"305","ANKS1A",10,"medium",0.02
"306","TPST1",1,"medium",0.02
"307","NDUFS8",1,"medium",0.02
"308","PIGY",1,"medium",0.02
"309","COX4I1",1,"medium",0.02
"310","NDUFB7",1,"medium",0.02
"311","LYZ",3,"medium",0.02
"312","SDC2",1,"medium",0.02
"313","PGRMC2",1,"medium",0.02
"314","ATG4D",1,"medium",0.02
"315","LRP12",4,"medium",0.02
"316","WAS",1,"medium",0.02
"317","RENBP",5,"medium",0.02
"318","ENSA",1,"medium",0.02
"319","C15orf40",1,"medium",0.02
"320","MRPL14",1,"medium",0.02
"321","CSK",1,"medium",0.02
"322","NSFL1C",2,"medium",0.02
"323","LCP1",1,"medium",0.02
"324","ZNF880",1,"medium",0.02
"325","SLC26A2",2,"medium",0.02
"326","TYROBP",1,"medium",0.02
"327","RELA",1,"medium",0.02
"328","IGSF8",1,"medium",0.02
"329","UQCC2",1,"medium",0.02
"330","FLOT2",11,"medium",0.02
"331","NFKBIE",4,"medium",0.02
"332","CD48",4,"medium",0.02
"333","MCRIP1",7,"medium",0.02
"334","ARF3",2,"medium",0.02
"335","GM2A",4,"medium",0.02
"336","DCAF11",2,"medium",0.02
"337","CLTB",1,"medium",0.02
"338","CREG1",1,"medium",0.02
"339","ZNF268",1,"medium",0.02
"340","WDR77",2,"medium",0.02
"341","SLC25A23",1,"medium",0.02
"342","NELFA",1,"medium",0.02
"343","URI1",3,"medium",0.02
"344","PLEKHO2",1,"medium",0.02
"345","RNF167",1,"medium",0.02
"346","HMOX2",1,"medium",0.02
"347","PPFIBP1",10,"medium",0.02
"348","ILVBL",1,"medium",0.02
"349","PPP1CA",1,"medium",0.02
"350","GGA2",2,"medium",0.02
"351","RPS2",1,"medium",0.02
"352","IDH2",1,"medium",0.02
"353","TSC22D3",5,"medium",0.02
"354","PTPRG",2,"medium",0.02
"355","POLDIP2",1,"medium",0.02
"356","NR1H2",2,"medium",0.02
"357","PEMT",1,"medium",0.02
"358","PIK3AP1",1,"medium",0.02
"359","SLC7A1",1,"medium",0.02
"360","JRKL",1,"medium",0.02
"361","FRS2",1,"medium",0.02
"362","NDUFB8",1,"medium",0.02
"363","TAPBP",4,"medium",0.02
"364","ERMP1",1,"medium",0.02
"365","TIMM10",1,"medium",0.02
"366","FN1",1,"medium",0.02
"367","SCAND1",1,"medium",0.02
"368","PARP1",1,"medium",0.02
"369","POSTN",1,"medium",0.02
"370","SRSF2",1,"medium",0.02
"371","DDRGK1",4,"medium",0.02
"372","VPS18",4,"medium",0.02
"373","LRPAP1",2,"medium",0.02
"374","COX5A",2,"medium",0.02
"375","SLC23A2",1,"medium",0.02
"376","BLVRB",2,"medium",0.02
"377","ITPK1",5,"medium",0.02
"378","FASTK",1,"medium",0.02
"379","HLA-E",3,"medium",0.02
"380","MRPL16",1,"medium",0.02
"381","CNP",2,"medium",0.02
"382","SLC9A3R1",4,"medium",0.02
"383","PARP16",3,"medium",0.02
"384","RAB23",1,"medium",0.02
"385","CNDP2",1,"medium",0.02
"386","ANP32A",1,"medium",0.02
"387","BICD1",1,"medium",0.02
"388","HLA-C",2,"medium",0.02
"389","H2AJ",1,"medium",0.02
"390","CYSTM1",1,"medium",0.02
"391","SELENOW",1,"medium",0.02
"392","CCDC43",5,"medium",0.02
"393","HNRNPH2",1,"medium",0.02
"394","WBP2",5,"medium",0.02
"395","LAMTOR1",1,"medium",0.02
"396","CYP27A1",1,"medium",0.02
"397","ODF2",1,"medium",0.02
"398","ARID5B",1,"medium",0.02
"399","HMCES",1,"medium",0.02
"400","NARS2",1,"medium",0.02
"401","RPS21",1,"medium",0.02
"402","MIEN1",4,"medium",0.02
"403","CEP57",3,"medium",0.02
"404","CYB5R1",9,"medium",0.02
"405","CLN6",1,"medium",0.02
"406","GSTP1",2,"medium",0.02
"407","PFN1",2,"medium",0.02
"408","DMAC1",2,"medium",0.02
"409","SLC9A1",1,"medium",0.02
"410","CCDC12",1,"medium",0.02
"411","TYMP",1,"medium",0.02
"412","REEP3",1,"medium",0.02
"413","CLUH",3,"medium",0.02
"414","CD37",4,"medium",0.02
"415","TMEM199",1,"medium",0.02
"416","TMED3",1,"medium",0.02
"417","MAD2L1BP",1,"medium",0.02
"418","TPP1",3,"medium",0.02
"419","MTFR1",1,"medium",0.02
"420","NAPRT",3,"medium",0.02
