"","Gene","Count","Thresh.Name","Thresh.Value"
"1","DLG5",1,"narrow",0.002
"2","TCF7L1",4,"narrow",0.002
"3","TATDN2",1,"narrow",0.002
"4","BIN1",1,"narrow",0.002
"5","GLTP",2,"narrow",0.002
"6","ARL6IP1",1,"narrow",0.002
"7","ABHD17C",1,"narrow",0.002
"8","DLG5",1,"very.tight",0.005
"9","SLC27A3",1,"very.tight",0.005
"10","JUP",1,"very.tight",0.005
"11","TCF7L1",5,"very.tight",0.005
"12","TATDN2",3,"very.tight",0.005
"13","BIN1",1,"very.tight",0.005
"14","TBC1D1",1,"very.tight",0.005
"15","SFXN1",1,"very.tight",0.005
"16","GLTP",3,"very.tight",0.005
"17","ARL6IP1",1,"very.tight",0.005
"18","ASB13",1,"very.tight",0.005
"19","ABHD17C",2,"very.tight",0.005
"20","GAN",1,"very.tight",0.005
"21","DLG5",1,"tight",0.01
"22","SLC27A3",2,"tight",0.01
"23","DAGLA",2,"tight",0.01
"24","JUP",1,"tight",0.01
"25","TCF7L1",6,"tight",0.01
"26","TATDN2",5,"tight",0.01
"27","BIN1",1,"tight",0.01
"28","TBC1D1",1,"tight",0.01
"29","SFXN1",1,"tight",0.01
"30","GLTP",5,"tight",0.01
"31","ARL6IP1",1,"tight",0.01
"32","ASB13",4,"tight",0.01
"33","ABHD17C",2,"tight",0.01
"34","MARCHF3",1,"tight",0.01
"35","GAN",1,"tight",0.01
"36","DLG5",1,"medium",0.02
"37","IMPA2",1,"medium",0.02
"38","SLC27A3",2,"medium",0.02
"39","XPNPEP1",1,"medium",0.02
"40","DAGLA",3,"medium",0.02
"41","JUP",1,"medium",0.02
"42","TCF7L1",7,"medium",0.02
"43","TATDN2",6,"medium",0.02
"44","BIN1",1,"medium",0.02
"45","ARSG",1,"medium",0.02
"46","ARGLU1",1,"medium",0.02
"47","ERO1B",1,"medium",0.02
"48","TBC1D1",2,"medium",0.02
"49","SFXN1",1,"medium",0.02
"50","GLTP",9,"medium",0.02
"51","ARL6IP1",1,"medium",0.02
"52","ASB13",9,"medium",0.02
"53","SLC15A2",1,"medium",0.02
"54","ABHD17C",4,"medium",0.02
"55","IGFBP2",1,"medium",0.02
"56","ELOVL5",3,"medium",0.02
"57","BRD9",1,"medium",0.02
"58","TUBD1",1,"medium",0.02
"59","MARCHF3",3,"medium",0.02
"60","GAN",4,"medium",0.02
"61","MYH11",1,"medium",0.02
"62","PNISR",1,"loose",0.05
"63","DLG5",1,"loose",0.05
"64","P3H2",1,"loose",0.05
"65","IMPA2",6,"loose",0.05
"66","ARF6",1,"loose",0.05
"67","SLC27A3",3,"loose",0.05
"68","XPNPEP1",4,"loose",0.05
"69","LGI4",1,"loose",0.05
"70","ZNF331",2,"loose",0.05
"71","DAGLA",5,"loose",0.05
"72","NFIA",1,"loose",0.05
"73","TBXAS1",1,"loose",0.05
"74","JUP",1,"loose",0.05
"75","WSB1",1,"loose",0.05
"76","PLSCR4",1,"loose",0.05
"77","TCF7L1",11,"loose",0.05
"78","TATDN2",8,"loose",0.05
"79","KSR1",1,"loose",0.05
"80","CLK1",1,"loose",0.05
"81","BIN1",5,"loose",0.05
"82","ZNF154",2,"loose",0.05
"83","MGP",1,"loose",0.05
"84","PXK",1,"loose",0.05
"85","ARSG",1,"loose",0.05
"86","MAPKBP1",1,"loose",0.05
"87","ITGB4",1,"loose",0.05
"88","ARGLU1",1,"loose",0.05
"89","ERO1B",1,"loose",0.05
"90","SLC31A1",1,"loose",0.05
"91","ASRGL1",1,"loose",0.05
"92","RAB27A",2,"loose",0.05
"93","FSCN1",1,"loose",0.05
"94","TBC1D1",2,"loose",0.05
"95","SFXN1",1,"loose",0.05
"96","GLTP",27,"loose",0.05
"97","ARL6IP1",2,"loose",0.05
"98","TECR",1,"loose",0.05
"99","C1QTNF3",1,"loose",0.05
"100","DSTYK",1,"loose",0.05
"101","ASB13",15,"loose",0.05
"102","SLC15A2",4,"loose",0.05
"103","ABHD17C",5,"loose",0.05
"104","RGPD3",1,"loose",0.05
"105","CPLANE1",1,"loose",0.05
"106","IGFBP2",1,"loose",0.05
"107","THBS3",1,"loose",0.05
"108","ELOVL5",5,"loose",0.05
"109","PCDHGB2",1,"loose",0.05
"110","BRD9",1,"loose",0.05
"111","HBB",2,"loose",0.05
"112","TUBD1",3,"loose",0.05
"113","TIAM2",2,"loose",0.05
"114","MARCHF3",3,"loose",0.05
"115","GRAMD2B",1,"loose",0.05
"116","MDK",1,"loose",0.05
"117","GAN",11,"loose",0.05
"118","MYH11",1,"loose",0.05
"119","DNAJC13",2,"loose",0.05
"120","CCNDBP1",1,"loose",0.05
"121","USP53",1,"very.loose",0.1
"122","DMD",2,"very.loose",0.1
"123","PNISR",2,"very.loose",0.1
"124","MX2",1,"very.loose",0.1
"125","DLG5",4,"very.loose",0.1
"126","AVPI1",2,"very.loose",0.1
"127","P3H2",2,"very.loose",0.1
"128","IMPA2",13,"very.loose",0.1
"129","ANKHD1-EIF4EBP3",1,"very.loose",0.1
"130","ARF6",3,"very.loose",0.1
"131","SLC27A3",6,"very.loose",0.1
"132","XPNPEP1",6,"very.loose",0.1
"133","LGI4",1,"very.loose",0.1
"134","ZNF331",6,"very.loose",0.1
"135","DAGLA",12,"very.loose",0.1
"136","NFIA",1,"very.loose",0.1
"137","DYRK2",1,"very.loose",0.1
"138","TBXAS1",2,"very.loose",0.1
"139","JUP",1,"very.loose",0.1
"140","PLEKHA1",1,"very.loose",0.1
"141","WSB1",2,"very.loose",0.1
"142","PLSCR4",1,"very.loose",0.1
"143","TCF7L1",17,"very.loose",0.1
"144","TATDN2",8,"very.loose",0.1
"145","KSR1",1,"very.loose",0.1
"146","CLK1",2,"very.loose",0.1
"147","CFI",2,"very.loose",0.1
"148","C4A",1,"very.loose",0.1
"149","BIN1",11,"very.loose",0.1
"150","ZNF154",4,"very.loose",0.1
"151","MGP",4,"very.loose",0.1
"152","C11orf24",2,"very.loose",0.1
"153","IGFBP3",1,"very.loose",0.1
"154","ZNF814",1,"very.loose",0.1
"155","PXK",4,"very.loose",0.1
"156","ARSG",2,"very.loose",0.1
"157","VAV3",2,"very.loose",0.1
"158","UGCG",1,"very.loose",0.1
"159","MAPKBP1",1,"very.loose",0.1
"160","ITGB4",1,"very.loose",0.1
"161","CTSB",1,"very.loose",0.1
"162","ARGLU1",3,"very.loose",0.1
"163","DYNLL1",1,"very.loose",0.1
"164","ERO1B",5,"very.loose",0.1
"165","SLC31A1",1,"very.loose",0.1
"166","ASRGL1",5,"very.loose",0.1
"167","RAB27A",4,"very.loose",0.1
"168","AFF3",1,"very.loose",0.1
"169","GSTO1",1,"very.loose",0.1
"170","PLAAT4",1,"very.loose",0.1
"171","TTLL1",1,"very.loose",0.1
"172","FSCN1",4,"very.loose",0.1
"173","TBC1D1",4,"very.loose",0.1
"174","LSR",1,"very.loose",0.1
"175","SFXN1",1,"very.loose",0.1
"176","GLTP",59,"very.loose",0.1
"177","SFT2D2",1,"very.loose",0.1
"178","APOBEC3F",1,"very.loose",0.1
"179","ARL6IP1",2,"very.loose",0.1
"180","TECR",1,"very.loose",0.1
"181","C1QTNF3",6,"very.loose",0.1
"182","DSTYK",2,"very.loose",0.1
"183","ASB13",22,"very.loose",0.1
"184","SLC15A2",7,"very.loose",0.1
"185","C4B",1,"very.loose",0.1
"186","CHCHD10",1,"very.loose",0.1
"187","ABHD17C",13,"very.loose",0.1
"188","RGPD3",2,"very.loose",0.1
"189","HBA2",2,"very.loose",0.1
"190","RAPGEF3",1,"very.loose",0.1
"191","TLCD3A",1,"very.loose",0.1
"192","CDK14",1,"very.loose",0.1
"193","CPLANE1",1,"very.loose",0.1
"194","IGFBP2",6,"very.loose",0.1
"195","THBS3",1,"very.loose",0.1
"196","ELOVL5",7,"very.loose",0.1
"197","PCDHGB2",1,"very.loose",0.1
"198","RAB3D",1,"very.loose",0.1
"199","MET",2,"very.loose",0.1
"200","BRD9",1,"very.loose",0.1
"201","HBB",5,"very.loose",0.1
"202","TUBD1",5,"very.loose",0.1
"203","TIAM2",3,"very.loose",0.1
"204","FUCA1",1,"very.loose",0.1
"205","KLC2",1,"very.loose",0.1
"206","MARCHF3",7,"very.loose",0.1
"207","CDH13",1,"very.loose",0.1
"208","MAEA",2,"very.loose",0.1
"209","GBA2",1,"very.loose",0.1
"210","GRAMD2B",3,"very.loose",0.1
"211","PLP2",1,"very.loose",0.1
"212","MDK",4,"very.loose",0.1
"213","RBM12B",4,"very.loose",0.1
"214","GAN",26,"very.loose",0.1
"215","MYH11",1,"very.loose",0.1
"216","TENT5A",2,"very.loose",0.1
"217","DNAJC13",2,"very.loose",0.1
"218","CCNDBP1",2,"very.loose",0.1
"219","FADS2",1,"very.loose",0.1
"220","USP53",1,"easy",0.15
"221","DMD",2,"easy",0.15
"222","PNISR",3,"easy",0.15
"223","RETSAT",1,"easy",0.15
"224","FBXW7",2,"easy",0.15
"225","MX2",1,"easy",0.15
"226","ZNF780B",1,"easy",0.15
"227","DLG5",6,"easy",0.15
"228","AVPI1",6,"easy",0.15
"229","RAB3IP",1,"easy",0.15
"230","P3H2",2,"easy",0.15
"231","C2",1,"easy",0.15
"232","IMPA2",23,"easy",0.15
"233","ANKHD1-EIF4EBP3",1,"easy",0.15
"234","ARF6",4,"easy",0.15
"235","SLC27A3",10,"easy",0.15
"236","ST3GAL1",1,"easy",0.15
"237","RIN1",1,"easy",0.15
"238","XPNPEP1",13,"easy",0.15
"239","GET3",1,"easy",0.15
"240","LGI4",2,"easy",0.15
"241","ACAT2",1,"easy",0.15
"242","ZNF331",12,"easy",0.15
"243","FUBP1",1,"easy",0.15
"244","N4BP2",2,"easy",0.15
"245","DAGLA",23,"easy",0.15
"246","NFIA",1,"easy",0.15
"247","DYRK2",3,"easy",0.15
"248","TBXAS1",5,"easy",0.15
"249","JUP",1,"easy",0.15
"250","PLEKHA1",1,"easy",0.15
"251","WSB1",4,"easy",0.15
"252","PLSCR4",1,"easy",0.15
"253","TCF7L1",24,"easy",0.15
"254","TATDN2",8,"easy",0.15
"255","GPRASP1",3,"easy",0.15
"256","KSR1",3,"easy",0.15
"257","IL6R",1,"easy",0.15
"258","CLK1",3,"easy",0.15
"259","CFI",2,"easy",0.15
"260","TMEM39A",1,"easy",0.15
"261","ATP6V1E1",1,"easy",0.15
"262","C4A",1,"easy",0.15
"263","SLC12A4",2,"easy",0.15
"264","BIN1",12,"easy",0.15
"265","ZNF154",4,"easy",0.15
"266","CDC16",1,"easy",0.15
"267","MGP",5,"easy",0.15
"268","C11orf24",3,"easy",0.15
"269","IGFBP3",1,"easy",0.15
"270","PTCH1",1,"easy",0.15
"271","ZNF814",1,"easy",0.15
"272","PXK",13,"easy",0.15
"273","ARSG",5,"easy",0.15
"274","KCNRG",1,"easy",0.15
"275","KALRN",1,"easy",0.15
"276","VAV3",3,"easy",0.15
"277","UGCG",1,"easy",0.15
"278","BRF2",1,"easy",0.15
"279","GPX4",2,"easy",0.15
"280","MAPKBP1",1,"easy",0.15
"281","ITGB4",1,"easy",0.15
"282","CTSB",2,"easy",0.15
"283","ARGLU1",3,"easy",0.15
"284","DYNLL1",1,"easy",0.15
"285","TMTC2",1,"easy",0.15
"286","ERO1B",7,"easy",0.15
"287","SLC31A1",1,"easy",0.15
"288","ITM2C",1,"easy",0.15
"289","ASRGL1",7,"easy",0.15
"290","ZNF638",1,"easy",0.15
"291","RAB27A",5,"easy",0.15
"292","AFF3",2,"easy",0.15
"293","GSTO1",2,"easy",0.15
"294","NDUFB10",1,"easy",0.15
"295","PLAAT4",1,"easy",0.15
"296","TTLL1",1,"easy",0.15
"297","LUC7L2",1,"easy",0.15
"298","FSCN1",7,"easy",0.15
"299","TBC1D1",5,"easy",0.15
"300","FAM126B",1,"easy",0.15
"301","LSR",2,"easy",0.15
"302","SFXN1",1,"easy",0.15
"303","MED13L",1,"easy",0.15
"304","IL16",1,"easy",0.15
"305","GLTP",73,"easy",0.15
"306","SFT2D2",1,"easy",0.15
"307","HTR2B",1,"easy",0.15
"308","ATP11C",1,"easy",0.15
"309","APOBEC3F",1,"easy",0.15
"310","GASK1B",1,"easy",0.15
"311","ARL6IP1",3,"easy",0.15
"312","TECR",3,"easy",0.15
"313","RUSC1",1,"easy",0.15
"314","C1QTNF3",10,"easy",0.15
"315","C14orf119",1,"easy",0.15
"316","DSTYK",7,"easy",0.15
"317","ASB13",34,"easy",0.15
"318","SLC15A2",15,"easy",0.15
"319","C4B",1,"easy",0.15
"320","CHCHD10",1,"easy",0.15
"321","ABHD17C",20,"easy",0.15
"322","RGPD3",2,"easy",0.15
"323","HBA2",4,"easy",0.15
"324","RAPGEF3",1,"easy",0.15
"325","TLCD3A",2,"easy",0.15
"326","CDK14",3,"easy",0.15
"327","MSRB2",1,"easy",0.15
"328","POLE4",1,"easy",0.15
"329","DNMT3A",1,"easy",0.15
"330","CPLANE1",1,"easy",0.15
"331","IGFBP2",9,"easy",0.15
"332","VPS18",1,"easy",0.15
"333","NMT2",1,"easy",0.15
"334","SEPTIN8",2,"easy",0.15
"335","TET2",1,"easy",0.15
"336","THBS3",1,"easy",0.15
"337","ELF2",1,"easy",0.15
"338","DDI2",1,"easy",0.15
"339","ELOVL5",8,"easy",0.15
"340","PCDHGB2",1,"easy",0.15
"341","RAB3D",1,"easy",0.15
"342","DUT",1,"easy",0.15
"343","MET",2,"easy",0.15
"344","BRD9",1,"easy",0.15
"345","HBB",8,"easy",0.15
"346","TUBD1",10,"easy",0.15
"347","TIAM2",6,"easy",0.15
"348","LUC7L3",1,"easy",0.15
"349","ECM1",2,"easy",0.15
"350","USP28",1,"easy",0.15
"351","FUCA1",1,"easy",0.15
"352","KLC2",1,"easy",0.15
"353","MARCHF3",8,"easy",0.15
"354","CDH13",1,"easy",0.15
"355","MAEA",3,"easy",0.15
"356","GBA2",3,"easy",0.15
"357","GRAMD2B",4,"easy",0.15
"358","PRKD3",1,"easy",0.15
"359","PLP2",1,"easy",0.15
"360","MDK",9,"easy",0.15
