geneID	string_protein_id	propagate_scores
FGFR2	9606.ENSP00000410294	0.000626857006329195
CDC42	9606.ENSP00000497733	0.0006251422330116828
U2AF2	9606.ENSP00000307863	0.0006241185847720138
PDGFRA	9606.ENSP00000257290	0.0006237142996449636
TGFBR1	9606.ENSP00000447297	0.0006229991687600196
MMP3	9606.ENSP00000299855	0.0006209889055271613
MAPK3	9606.ENSP00000263025	0.0006196287505361537
SF3A2	9606.ENSP00000221494	0.0006180048864450124
SRSF1	9606.ENSP00000258962	0.0006179952016408122
TPM3	9606.ENSP00000498577	0.0006155026333535433
CLTC	9606.ENSP00000479606	0.0006090366812311552
CXCR4	9606.ENSP00000386884	0.0006037048640336497
SF3B3	9606.ENSP00000305790	0.000602158448590264
NTRK1	9606.ENSP00000431418	0.0006006768403627587
DCTN1	9606.ENSP00000354791	0.0005966977013285873
SF3B2	9606.ENSP00000318861	0.0005956999446859484
IL10	9606.ENSP00000412237	0.0005928965230886522
TGFBR2	9606.ENSP00000351905	0.0005863771668458297
ACVR2A	9606.ENSP00000241416	0.0005851483401099946
CASP3	9606.ENSP00000311032	0.0005814293212107241
PRPF8	9606.ENSP00000460348	0.0005729263115507834
BDNF	9606.ENSP00000414303	0.0005722831564343826
ITGA2	9606.ENSP00000296585	0.0005690320514016492
SF3A1	9606.ENSP00000215793	0.0005662670792451686
SNRNP70	9606.ENSP00000472998	0.0005640662198370961
BMPR2	9606.ENSP00000363708	0.000563881798943944
PTPRZ1	9606.ENSP00000377047	0.0005630905960994668
SEC31A	9606.ENSP00000378721	0.0005613870689784393
CXCL12	9606.ENSP00000379140	0.0005585333404289254
CRK	9606.ENSP00000300574	0.0005584852636454807
SNRNP200	9606.ENSP00000317123	0.0005580386269410755
ATIC	9606.ENSP00000236959	0.0005554845135934605
FGF8	9606.ENSP00000321797	0.0005524267428872088
EP300	9606.ENSP00000263253	0.0005488644374742195
NGF	9606.ENSP00000358525	0.0005477633121883745
FGF7	9606.ENSP00000267843	0.0005438873968267065
FGFR3	9606.ENSP00000339824	0.0005435697936911827
CD8A	9606.ENSP00000386559	0.0005385163714904786
BCL2	9606.ENSP00000381185	0.0005381172050341918
COL1A2	9606.ENSP00000297268	0.0005342557835535356
SF3B4	9606.ENSP00000271628	0.0005336434559738673
DHX9	9606.ENSP00000356520	0.0005325150500315453
SOS1	9606.ENSP00000384675	0.000532087275680267
STAT1	9606.ENSP00000354394	0.0005316611840596
PRPF40A	9606.ENSP00000386458	0.0005300484914308996
ERBB4	9606.ENSP00000342235	0.0005294147279700093
FGF4	9606.ENSP00000168712	0.0005270726382199427
GAPDH	9606.ENSP00000380070	0.00052316939332543
PTN	9606.ENSP00000341170	0.0005231282021260969
SF3A3	9606.ENSP00000362110	0.0005229488889448707
FGF9	9606.ENSP00000371790	0.0005227440552294033
JUN	9606.ENSP00000360266	0.0005184726549019317
FYN	9606.ENSP00000346671	0.0005173401338762596
FLT1	9606.ENSP00000282397	0.0005138674240845252
TPM4	9606.ENSP00000494125	0.000512629047277511
FGF17	9606.ENSP00000352414	0.0005118885559319404
CSF1R	9606.ENSP00000286301	0.0005094811826049133
SNW1	9606.ENSP00000451129	0.0005093116842070348
APP	9606.ENSP00000284981	0.00050610932488773
MDK	9606.ENSP00000385451	0.0005058126371795365
FGF3	9606.ENSP00000334122	0.0005033698212825071
STRN	9606.ENSP00000263918	0.0005026827672525496
PHF5A	9606.ENSP00000216252	0.0005024793103406733
ACVR1B	9606.ENSP00000442656	0.0005023385331152216
STK11	9606.ENSP00000324856	0.0005023156807514058
FGF5	9606.ENSP00000311697	0.0005016399743018955
DDX5	9606.ENSP00000225792	0.0005000945592891588
FGF10	9606.ENSP00000264664	0.0004993818699120086
DHX15	9606.ENSP00000336741	0.0004979536515886897
SNRPA	9606.ENSP00000243563	0.0004970185893199087
CDH2	9606.ENSP00000269141	0.0004951490095265706
TFG	9606.ENSP00000240851	0.0004938091325798848
TLR4	9606.ENSP00000363089	0.0004935764734205808
PRPF19	9606.ENSP00000227524	0.0004922893154635476
FGF18	9606.ENSP00000274625	0.0004921047730047657
SNRPN	9606.ENSP00000494831	0.0004882485009234655
CSF1	9606.ENSP00000327513	0.00048792133432526007
FGF6	9606.ENSP00000228837	0.0004874447521155913
ITGA3	9606.ENSP00000315190	0.00048645837389829866
PRKAR1A	9606.ENSP00000376475	0.0004857451976940322
FGF1	9606.ENSP00000480791	0.00048183421392179916
SNRNP40	9606.ENSP00000263694	0.0004812954532890249
GNAI1	9606.ENSP00000497260	0.00047952447924389066
FGF22	9606.ENSP00000215530	0.0004782016812098474
TNFRSF8	9606.ENSP00000263932	0.00047768866773553016
FGF20	9606.ENSP00000180166	0.0004770843161931385
MMP7	9606.ENSP00000260227	0.00047682169006015056
ALKAL2	9606.ENSP00000384604	0.00047613799403192276
NFKB1	9606.ENSP00000226574	0.00047490275795811324
SART1	9606.ENSP00000310448	0.0004744525866389877
FGFR4	9606.ENSP00000292408	0.00047285897639546393
FGF16	9606.ENSP00000399324	0.0004693032324382307
CRKL	9606.ENSP00000346300	0.0004689233292983134
PRPF38A	9606.ENSP00000257181	0.0004677825973728653
TCERG1	9606.ENSP00000296702	0.00046775275097990775
MYCN	9606.ENSP00000281043	0.0004625310820790642
MAPK1	9606.ENSP00000215832	0.000462401962465813
TGFA	9606.ENSP00000404131	0.00046204416865650635
FLT4	9606.ENSP00000261937	0.00046157519973675723
ESR1	9606.ENSP00000405330	0.00046150405948030036
IGF2	9606.ENSP00000391826	0.00046015457670670393
MAGOHB	9606.ENSP00000319240	0.00046003651114592565
PDGFB	9606.ENSP00000330382	0.00045808290562883577
EPHA2	9606.ENSP00000351209	0.0004568357132998886
VEGFC	9606.ENSP00000480043	0.00045607551710979196
RBM8A	9606.ENSP00000463058	0.0004493492531062722
PLRG1	9606.ENSP00000424417	0.0004493079319740242
RAC1	9606.ENSP00000348461	0.00044841552054410134
RPS27A	9606.ENSP00000272317	0.00044705542478176767
BCL2A1	9606.ENSP00000267953	0.0004467468352508097
CALM3	9606.ENSP00000291295	0.0004465523741293878
PLAU	9606.ENSP00000361850	0.0004461473020347217
SRRT	9606.ENSP00000480421	0.0004460053112311234
RRBP1	9606.ENSP00000367038	0.00044440836955420167
FLT3	9606.ENSP00000241453	0.0004410436238747067
SMAD3	9606.ENSP00000332973	0.00043885757757564526
BUD31	9606.ENSP00000386023	0.0004386749110819961
MTUS1	9606.ENSP00000262102	0.00043826469401995663
SNIP1	9606.ENSP00000296215	0.0004380388381228251
MMP1	9606.ENSP00000322788	0.000435707391974
CWC15	9606.ENSP00000475615	0.00043545804638554564
RRAS	9606.ENSP00000246792	0.00043490192692663296
CRNKL1	9606.ENSP00000366557	0.00043461570214056494
PNN	9606.ENSP00000216832	0.0004329132063900298
IL2	9606.ENSP00000226730	0.00043180021725058035
PTPRC	9606.ENSP00000411355	0.0004311112951673368
MTUS2	9606.ENSP00000498251	0.0004302941328546314
CYP3A4	9606.ENSP00000498939	0.0004297732780849286
FRS3	9606.ENSP00000362109	0.0004296711035127591
SF1	9606.ENSP00000366604	0.0004286571868194937
WDCP	9606.ENSP00000295148	0.00042859203198960307
NAPSA	9606.ENSP00000253719	0.0004285717083336466
BMP2	9606.ENSP00000368104	0.00042767944155329624
RBM39	9606.ENSP00000253363	0.00042659148494761774
GNAI2	9606.ENSP00000312999	0.0004265128629567875
CWC22	9606.ENSP00000387006	0.00042515684910086595
SNRPC	9606.ENSP00000244520	0.000423752439465477
EML1	9606.ENSP00000334314	0.00042329208329617136
KITLG	9606.ENSP00000495951	0.0004232031641541664
TEK	9606.ENSP00000369375	0.00042154722078407986
NCBP2L	9606.ENSP00000492033	0.0004211176763271225
H3C13	9606.ENSP00000333277	0.000419825672503072
DHX38	9606.ENSP00000268482	0.00041953135384010945
CES1	9606.ENSP00000353720	0.0004172565381219962
ANGPT1	9606.ENSP00000428340	0.0004161844220315609
VTN	9606.ENSP00000226218	0.0004157469748060523
RBM22	9606.ENSP00000199814	0.0004150651805405316
XAB2	9606.ENSP00000351137	0.0004137631278758146
HDAC1	9606.ENSP00000362649	0.0004130647622403292
GNAI3	9606.ENSP00000358867	0.00040991431860586445
NGFR	9606.ENSP00000172229	0.0004086928047153946
PGF	9606.ENSP00000451040	0.0004082993353564542
LUC7L3	9606.ENSP00000376919	0.000407013591407845
GAB1	9606.ENSP00000262995	0.0004069794826338341
ITGB3	9606.ENSP00000452786	0.00040577161042029165
SNAI1	9606.ENSP00000244050	0.0004054921062863089
COL3A1	9606.ENSP00000304408	0.00040426791898302443
IL4	9606.ENSP00000231449	0.0004019984114812679
CALML5	9606.ENSP00000369689	0.0004018152507186137
ANGPT2	9606.ENSP00000314897	0.00040028909217082454
CALML3	9606.ENSP00000315299	0.00039972168023476214
H3C12	9606.ENSP00000352252	0.0003990409068957543
THBS1	9606.ENSP00000260356	0.00039828166497610164
GNB1	9606.ENSP00000367872	0.00039811453456450565
HNRNPA2B1	9606.ENSP00000346694	0.0003969485369740928
SRSF11	9606.ENSP00000359988	0.0003960979347708932
NTRK2	9606.ENSP00000277120	0.00039585638275025276
SPP1	9606.ENSP00000378517	0.00039376307257541843
BGN	9606.ENSP00000327336	0.0003920553848426971
PARP1	9606.ENSP00000355759	0.0003916290998434216
FOS	9606.ENSP00000306245	0.00039155653887251436
H4C6	9606.ENSP00000244537	0.0003914696143042573
LYN	9606.ENSP00000428924	0.0003910564329933773
VEGFB	9606.ENSP00000311127	0.00039023533365225937
CALML4	9606.ENSP00000419081	0.0003896803331965795
ITGAM	9606.ENSP00000496959	0.0003888966764630686
EIF4G1	9606.ENSP00000416255	0.0003887665917336005
PDGFA	9606.ENSP00000346508	0.00038797502048535407
FGF19	9606.ENSP00000294312	0.00038609445349233973
UBC	9606.ENSP00000441543	0.00038554868299177093
CALML6	9606.ENSP00000304643	0.000385117169088133
SYK	9606.ENSP00000364898	0.0003846076745162243
MUC1	9606.ENSP00000484824	0.00037663693811301405
DDX23	9606.ENSP00000310723	0.0003765515432238807
BRCA1	9606.ENSP00000418960	0.0003763426929680736
PDGFC	9606.ENSP00000422464	0.00037558083789359975
SMU1	9606.ENSP00000380336	0.00037555365845808514
PRPF4B	9606.ENSP00000337194	0.0003736824303308559
AREG	9606.ENSP00000379097	0.00037236955284368007
CYP2E1	9606.ENSP00000440689	0.0003719760787325748
SF3B5	9606.ENSP00000356541	0.00037149147804967704
MTREX	9606.ENSP00000230640	0.000371265730621014
IK	9606.ENSP00000396301	0.00037116736447326845
PECAM1	9606.ENSP00000457421	0.00037111706878982384
PLXNB1	9606.ENSP00000351338	0.0003709008072464074
ICAM1	9606.ENSP00000264832	0.00037088136761124916
HSPA4	9606.ENSP00000302961	0.0003696838368724664
SLU7	9606.ENSP00000297151	0.000369360479265144
SYF2	9606.ENSP00000236273	0.0003692722983100665
EFNA1	9606.ENSP00000357392	0.0003680525357193547
PRKACA	9606.ENSP00000309591	0.00036791044715097
UBA52	9606.ENSP00000388107	0.0003669386704171332
SHC3	9606.ENSP00000364995	0.00036611828213223296
SHC2	9606.ENSP00000264554	0.00036538032297800155
DDX46	9606.ENSP00000416534	0.00036506644167049243
SMAD4	9606.ENSP00000341551	0.00036387412582189704
PPIL1	9606.ENSP00000362803	0.00036329365986175594
HNRNPC	9606.ENSP00000451291	0.0003624243010905224
CYP1A1	9606.ENSP00000378488	0.00036097264056758914
VEGFD	9606.ENSP00000297904	0.00036074981995663053
INSR	9606.ENSP00000303830	0.0003601112256135503
PLXNB2	9606.ENSP00000352288	0.0003591900052595603
ITGA5	9606.ENSP00000293379	0.0003589569465791816
ITGAV	9606.ENSP00000261023	0.0003581073253533676
PRKACB	9606.ENSP00000359719	0.0003580651449887352
CYP1A2	9606.ENSP00000342007	0.0003580387277016796
MAGOH	9606.ENSP00000360525	0.0003580272424143832
PPIE	9606.ENSP00000361918	0.00035755181195433347
GSK3B	9606.ENSP00000324806	0.0003551656572809085
CYP2C9	9606.ENSP00000260682	0.00035465414099340834
CTNND1	9606.ENSP00000382004	0.00035460890514896914
CAV1	9606.ENSP00000339191	0.0003537078935132601
SHC4	9606.ENSP00000329668	0.0003532622270138628
HTATSF1	9606.ENSP00000442699	0.0003527619307854226
H3-3B	9606.ENSP00000254810	0.000350452751451863
MFAP1	9606.ENSP00000267812	0.0003502856830775312
CREBBP	9606.ENSP00000262367	0.0003499631263104133
HIF1A	9606.ENSP00000437955	0.0003494280383984489
AQR	9606.ENSP00000156471	0.0003493501297317278
POLR2A	9606.ENSP00000461879	0.00034896413296420784
ARF6	9606.ENSP00000298316	0.0003486493442894092
EREG	9606.ENSP00000244869	0.0003481577403610675
CYP2A6	9606.ENSP00000301141	0.00034804493384110453
EFNA5	9606.ENSP00000328777	0.0003478408417238652
SRSF6	9606.ENSP00000244020	0.0003463401569408274
LUM	9606.ENSP00000266718	0.0003461744365948687
MECP2	9606.ENSP00000395535	0.00034565054983511984
EIF4A1	9606.ENSP00000293831	0.00034488975474784194
CYP2B6	9606.ENSP00000324648	0.00034468635954411917
SDC4	9606.ENSP00000361818	0.00034393968067984054
FURIN	9606.ENSP00000483552	0.0003431541799126549
PRKACG	9606.ENSP00000366488	0.00034307641752429893
BCAS2	9606.ENSP00000358554	0.0003421449017425704
PDGFD	9606.ENSP00000376865	0.00034207681623371654
ABL1	9606.ENSP00000361423	0.00034163897340360816
MAPK8	9606.ENSP00000378974	0.00034111366514365964
SH3KBP1	9606.ENSP00000380921	0.00034034152503593994
CCND1	9606.ENSP00000227507	0.0003388998841331735
CCL5	9606.ENSP00000474412	0.0003387907585549897
EFNA4	9606.ENSP00000414378	0.0003368563211283529
COL6A1	9606.ENSP00000355180	0.00033667663630432927
TRAF6	9606.ENSP00000433623	0.0003356572825839928
EFNA3	9606.ENSP00000357393	0.00033498775841555483
ITGB2	9606.ENSP00000380948	0.0003334468620284903
MTOR	9606.ENSP00000354558	0.00033325353218131376
GNAQ	9606.ENSP00000286548	0.00033241426517809417
SF3B6	9606.ENSP00000233468	0.00033154453346326355
EFNA2	9606.ENSP00000215368	0.00033062607333414343
CYP3A5	9606.ENSP00000222982	0.0003296837981111289
COL6A2	9606.ENSP00000300527	0.0003294002447450183
IL1A	9606.ENSP00000263339	0.00032752459310425754
APOE	9606.ENSP00000252486	0.00032741530331749857
MBP	9606.ENSP00000380958	0.00032690695766686895
NRP1	9606.ENSP00000265371	0.00032555883297881173
LUC7L2	9606.ENSP00000347005	0.0003251227620087768
PRPF39	9606.ENSP00000348010	0.00032464823594696186
RAC2	9606.ENSP00000249071	0.0003243862985163531
SRSF5	9606.ENSP00000452123	0.00032385450528952316
CCN2	9606.ENSP00000356954	0.00032383464727416835
PLXNB3	9606.ENSP00000442736	0.00032150129231756476
CSF2	9606.ENSP00000296871	0.00032084197491980633
CD19	9606.ENSP00000313419	0.000320770492903658
HNRNPA1	9606.ENSP00000341826	0.0003200493266211219
SMAD2	9606.ENSP00000262160	0.00031994899154411056
YBX1	9606.ENSP00000361626	0.00031807865615033563
CASC3	9606.ENSP00000264645	0.0003172647592041972
PTPN1	9606.ENSP00000360683	0.00031705675318332275
DLG4	9606.ENSP00000497806	0.00031499416754313044
PRPF40B	9606.ENSP00000448073	0.00031425294143139676
PRPF6	9606.ENSP00000266079	0.00031419214276400914
IGKV1-33	9606.ENSP00000479032	0.00031038392157840036
FGF21	9606.ENSP00000471477	0.00030848361313852185
HNRNPK	9606.ENSP00000365458	0.00030843642467547365
HBEGF	9606.ENSP00000230990	0.000307436666994388
UGT1A6	9606.ENSP00000303174	0.0003060426470256367
UGT1A4	9606.ENSP00000362508	0.00030599604910449895
IGKV1D-33	9606.ENSP00000482678	0.0003058489623714251
UGT1A1	9606.ENSP00000304845	0.0003055442952902711
PABPC1	9606.ENSP00000313007	0.00030462921561352557
LCK	9606.ENSP00000477713	0.0003040431799146191
EPCAM	9606.ENSP00000263735	0.00030321570945974417
SRSF4	9606.ENSP00000362900	0.0003021988904464703
UGT1A8	9606.ENSP00000362549	0.0003019960407483778
CDH17	9606.ENSP00000027335	0.0003011354679882191
U2AF1	9606.ENSP00000291552	0.00030035536835561585
HSPA8	9606.ENSP00000437125	0.00029940872387080415
RELA	9606.ENSP00000384273	0.0002989884130052973
IL13	9606.ENSP00000304915	0.0002988067289109641
STAT5A	9606.ENSP00000341208	0.0002986234151654391
CYP2C8	9606.ENSP00000360317	0.00029832071959373836
COL4A2	9606.ENSP00000353654	0.00029775933495952207
IL17A	9606.ENSP00000497968	0.00029767790516750973
UGT1A10	9606.ENSP00000343838	0.0002968384189878078
LUC7L	9606.ENSP00000293872	0.0002960813150689161
POLR2B	9606.ENSP00000370625	0.00029579984505786257
SNU13	9606.ENSP00000383949	0.00029409732830548593
COL4A1	9606.ENSP00000364979	0.00029402997085375764
BRD4	9606.ENSP00000263377	0.000293851542895436
CWC25	9606.ENSP00000478070	0.00029384945386226943
UGT1A7	9606.ENSP00000362525	0.0002937595473053902
H3-4	9606.ENSP00000355657	0.00029314376342850975
CTLA4	9606.ENSP00000497102	0.000292745118241695
COL5A2	9606.ENSP00000364000	0.0002922351563138566
YJU2	9606.ENSP00000262962	0.00029198898564292125
GNG2	9606.ENSP00000334448	0.0002915087808387847
IHH	9606.ENSP00000295731	0.00029108518936738696
FBN1	9606.ENSP00000325527	0.0002905854007246496
TLR2	9606.ENSP00000260010	0.00029030178382615955
SRSF2	9606.ENSP00000376276	0.000289861174667692
VWF	9606.ENSP00000261405	0.0002893267421242148
PPARG	9606.ENSP00000287820	0.0002890743976266314
CXCL10	9606.ENSP00000305651	0.00028642178360347847
SBF2	9606.ENSP00000256190	0.000286139284120045
HGS	9606.ENSP00000331201	0.00028591774337902935
SHH	9606.ENSP00000297261	0.00028581528870547665
LSM7	9606.ENSP00000252622	0.0002856089071500927
ITGB6	9606.ENSP00000283249	0.00028526087891698234
BCL2L1	9606.ENSP00000365230	0.00028504350944011885
MAPK14	9606.ENSP00000229795	0.00028503031231101947
UBB	9606.ENSP00000478771	0.0002842545673140106
YY1	9606.ENSP00000262238	0.0002841824259955867
CSF3	9606.ENSP00000225474	0.00028391542997744854
ITGB4	9606.ENSP00000200181	0.0002837618950583193
SNRNP35	9606.ENSP00000403310	0.00028350791494783766
EIF4A2	9606.ENSP00000326381	0.0002831240643823077
MDM2	9606.ENSP00000258149	0.0002825149412670698
ZMAT2	9606.ENSP00000274712	0.00028238344977992206
SEMA4D	9606.ENSP00000416523	0.0002803376919927947
DHX16	9606.ENSP00000365625	0.00028030781427585793
LSM2	9606.ENSP00000364813	0.0002797917909274654
SOX2	9606.ENSP00000323588	0.00027948413750321843
BMP4	9606.ENSP00000245451	0.00027923362058249293
POLR2C	9606.ENSP00000219252	0.0002781944769325709
CREB1	9606.ENSP00000387699	0.0002774601889955994
PRPF31	9606.ENSP00000324122	0.00027727771247028436
CYP2C19	9606.ENSP00000360372	0.00027587410267663646
CD34	9606.ENSP00000310036	0.00027580785379232057
FCGR3A	9606.ENSP00000356946	0.0002754108020040873
COL5A1	9606.ENSP00000360882	0.0002752275931544838
UPF3B	9606.ENSP00000276201	0.0002749902291257
RAC3	9606.ENSP00000304283	0.0002749099929165714
BUD13	9606.ENSP00000260210	0.0002746225400677558
HDAC2	9606.ENSP00000430432	0.0002743143473024242
RBM5	9606.ENSP00000343054	0.0002733884948418059
LSM6	9606.ENSP00000296581	0.0002727602758919336
CCR5	9606.ENSP00000292303	0.00027261715019204777
LSM3	9606.ENSP00000302160	0.00027205554743629676
