geneID	string_protein_id	propagate_scores
DNM1L	9606.ENSP00000449089	4.070659856086459e-05
ATG13	9606.ENSP00000432412	4.0668173236875045e-05
SNAP91	9606.ENSP00000400459	4.0648547246392016e-05
UBXN7	9606.ENSP00000296328	4.062985504683876e-05
SAMD9L	9606.ENSP00000326247	4.062735142834532e-05
NUP85	9606.ENSP00000245544	4.06244539912497e-05
MYL12B	9606.ENSP00000463559	4.061076031991547e-05
NUDT2	9606.ENSP00000368452	4.059070424515923e-05
UGT2B17	9606.ENSP00000320401	4.0574247829643975e-05
PMS2	9606.ENSP00000265849	4.0557431819725314e-05
BRD9	9606.ENSP00000419765	4.05518545170582e-05
S100A7	9606.ENSP00000357711	4.054593953608766e-05
PCK1	9606.ENSP00000319814	4.0529727419454795e-05
MED20	9606.ENSP00000265350	4.051718561430556e-05
PLCZ1	9606.ENSP00000266505	4.051087360645533e-05
PRKAB1	9606.ENSP00000441369	4.050691363045408e-05
HYOU1	9606.ENSP00000480150	4.049896563230326e-05
GAB3	9606.ENSP00000399588	4.049887695658979e-05
PPIE	9606.ENSP00000361918	4.048020735291962e-05
PAK4	9606.ENSP00000469413	4.047910079132683e-05
NDUFB10	9606.ENSP00000268668	4.047351238798284e-05
MTR	9606.ENSP00000355536	4.04497894398914e-05
CACNG7	9606.ENSP00000375647	4.0447337361170156e-05
RECQL4	9606.ENSP00000482313	4.0407328560600494e-05
BNIP3	9606.ENSP00000357625	4.039790774099323e-05
GPC2	9606.ENSP00000292377	4.03973481775293e-05
WDR59	9606.ENSP00000262144	4.0396751240075516e-05
PMAIP1	9606.ENSP00000326119	4.036766713552738e-05
WDR75	9606.ENSP00000314193	4.036405397141847e-05
CDH11	9606.ENSP00000268603	4.035373860608224e-05
SMARCD2	9606.ENSP00000392617	4.0351314989134745e-05
PLXNB2	9606.ENSP00000352288	4.0341413164259836e-05
CRHR1	9606.ENSP00000381333	4.032790567572253e-05
CKAP5	9606.ENSP00000432768	4.031884433840834e-05
APBA1	9606.ENSP00000265381	4.0309139649621135e-05
P3H3	9606.ENSP00000478600	4.0292885899923576e-05
MTHFR	9606.ENSP00000365770	4.029060063111974e-05
GNL3L	9606.ENSP00000354091	4.026138746070953e-05
UTP14A	9606.ENSP00000377944	4.023493325948843e-05
ANAPC10	9606.ENSP00000478501	4.0209648419157764e-05
FECH	9606.ENSP00000498358	4.020674818744656e-05
AMPD1	9606.ENSP00000430075	4.015680362976528e-05
GSTO2	9606.ENSP00000345023	4.015023721409963e-05
USP8	9606.ENSP00000379721	4.0143871801940655e-05
NDUFB5	9606.ENSP00000259037	4.0136599523504134e-05
H1-0	9606.ENSP00000344504	4.0134350393496206e-05
NEO1	9606.ENSP00000341198	4.013270931984408e-05
TSFM	9606.ENSP00000313877	4.0112024443895684e-05
SESN2	9606.ENSP00000253063	4.0089805571794094e-05
MGLL	9606.ENSP00000265052	4.008091296235125e-05
PFN3	9606.ENSP00000351379	4.007445155671943e-05
PHC3	9606.ENSP00000420294	4.006937260884691e-05
ACTA2	9606.ENSP00000224784	4.006758080505965e-05
NOC3L	9606.ENSP00000360412	4.006255185018708e-05
TNIP1	9606.ENSP00000317891	4.0062044350024355e-05
EPHX2	9606.ENSP00000430269	4.0051868805763016e-05
PTBP1	9606.ENSP00000349428	4.004904618223867e-05
RPS6KA1	9606.ENSP00000435412	4.004768466585871e-05
MYO7A	9606.ENSP00000386331	4.004729510987911e-05
POLA1	9606.ENSP00000368358	4.003348025717552e-05
MSMB	9606.ENSP00000463092	4.002259011301016e-05
NAIP	9606.ENSP00000428657	4.0009768025295606e-05
PSENEN	9606.ENSP00000468411	3.9981640673067314e-05
MAK16	9606.ENSP00000353246	3.997487887434933e-05
EED	9606.ENSP00000338186	3.9953456910043304e-05
CACNA1G	9606.ENSP00000352011	3.992728271419644e-05
VAMP4	9606.ENSP00000236192	3.990832833367325e-05
CREB3L3	9606.ENSP00000078445	3.986881886943273e-05
PRKD3	9606.ENSP00000368356	3.986755388439678e-05
VLDLR	9606.ENSP00000371532	3.9852096322302406e-05
TACR1	9606.ENSP00000303522	3.9848792196235804e-05
CARMIL2	9606.ENSP00000334958	3.98348271933934e-05
XRCC1	9606.ENSP00000262887	3.982085101287658e-05
MYOG	9606.ENSP00000241651	3.9813124466818884e-05
DRD4	9606.ENSP00000176183	3.980775745803707e-05
TRPA1	9606.ENSP00000262209	3.978842039900269e-05
POLE2	9606.ENSP00000216367	3.9787617965924e-05
EMCN	9606.ENSP00000296420	3.975848479924029e-05
BCL7B	9606.ENSP00000411073	3.9747593178597235e-05
CBS	9606.ENSP00000381231	3.974508269195694e-05
G6PC3	9606.ENSP00000269097	3.973987035694251e-05
SNX27	9606.ENSP00000400333	3.971987060141923e-05
ASAP1	9606.ENSP00000429900	3.968924710615712e-05
GRK5	9606.ENSP00000376609	3.967394808258978e-05
KRT18	9606.ENSP00000373489	3.9671294545549856e-05
UFD1	9606.ENSP00000263202	3.9669822613640945e-05
CMA1	9606.ENSP00000250378	3.966753535627923e-05
UBE2E1	9606.ENSP00000303709	3.965175255297909e-05
MYLPF	9606.ENSP00000325239	3.965136579194302e-05
NRXN2	9606.ENSP00000265459	3.963033630554352e-05
YEATS4	9606.ENSP00000247843	3.961610446535933e-05
MT-ND5	9606.ENSP00000354813	3.960697049176599e-05
TBR1	9606.ENSP00000374205	3.960408202827314e-05
DKC1	9606.ENSP00000358563	3.959660939568883e-05
NME8	9606.ENSP00000199447	3.959413990851068e-05
MIOS	9606.ENSP00000339881	3.9591179248861455e-05
DCLRE1C	9606.ENSP00000367527	3.9588697053397094e-05
SETDB1	9606.ENSP00000271640	3.9584365717996996e-05
GLB1	9606.ENSP00000306920	3.9577768431447885e-05
DLG2	9606.ENSP00000365272	3.956705066718686e-05
FUT7	9606.ENSP00000318142	3.956127582186903e-05
SLC6A4	9606.ENSP00000261707	3.953505068027983e-05
BICRA	9606.ENSP00000379946	3.9533976247632175e-05
SFRP1	9606.ENSP00000220772	3.9520406517447344e-05
B3GAT2	9606.ENSP00000230053	3.9519075744558526e-05
SLC3A2	9606.ENSP00000367123	3.9509739603793795e-05
CACNA1B	9606.ENSP00000360423	3.949809876379261e-05
GTF2A1	9606.ENSP00000452454	3.946857073969692e-05
TFAP2A	9606.ENSP00000501092	3.9461684818682536e-05
ARHGAP35	9606.ENSP00000500409	3.945280728377538e-05
BANF1	9606.ENSP00000433760	3.9445250181531165e-05
C9orf72	9606.ENSP00000482753	3.944288273260962e-05
CDA	9606.ENSP00000364212	3.943058363599713e-05
ARHGDIA	9606.ENSP00000463939	3.9428416544122446e-05
TRPC6	9606.ENSP00000340913	3.942133276591466e-05
KIRREL1	9606.ENSP00000352138	3.941931992443339e-05
GSTA3	9606.ENSP00000211122	3.940480636711121e-05
RYR3	9606.ENSP00000489262	3.9403613129334916e-05
DBNL	9606.ENSP00000417653	3.939252083380264e-05
ATP2A2	9606.ENSP00000440045	3.9386287667694365e-05
CHGA	9606.ENSP00000216492	3.934045063507626e-05
MTNR1B	9606.ENSP00000257068	3.933711839741493e-05
INPP5B	9606.ENSP00000362115	3.933629700547869e-05
RASSF1	9606.ENSP00000349547	3.9329618298972476e-05
NTSR1	9606.ENSP00000359532	3.9316343120217386e-05
PHF5A	9606.ENSP00000216252	3.930948531316157e-05
EIF3F	9606.ENSP00000431800	3.928883940129316e-05
UPRT	9606.ENSP00000362481	3.928486926678266e-05
UBE2M	9606.ENSP00000253023	3.928439690664999e-05
GGT7	9606.ENSP00000338964	3.926771761319091e-05
MFAP1	9606.ENSP00000267812	3.9261345761384634e-05
PRR13	9606.ENSP00000412064	3.925857987141808e-05
ADGRL1	9606.ENSP00000340688	3.921758222164027e-05
MINPP1	9606.ENSP00000361064	3.9217562434683544e-05
MED22	9606.ENSP00000482438	3.921406627533649e-05
ATXN7	9606.ENSP00000295900	3.919581545064548e-05
AKNAD1	9606.ENSP00000359018	3.918573747214314e-05
GSTT2B	9606.ENSP00000290765	3.917852922527965e-05
MYO1C	9606.ENSP00000496954	3.9140394319186307e-05
ADH1B	9606.ENSP00000306606	3.9130634225565356e-05
DET1	9606.ENSP00000456340	3.912936794947806e-05
SPTAN1	9606.ENSP00000487444	3.911124841082349e-05
CASP4	9606.ENSP00000388566	3.911071214564795e-05
COL6A5	9606.ENSP00000265379	3.903855100683842e-05
SCD5	9606.ENSP00000316329	3.903310768504551e-05
NME2	9606.ENSP00000376886	3.9017515209546225e-05
MED31	9606.ENSP00000225728	3.90166150833112e-05
MED21	9606.ENSP00000282892	3.901515692367249e-05
ACTR3	9606.ENSP00000263238	3.90007363688764e-05
SOST	9606.ENSP00000301691	3.896574804109841e-05
ABI2	9606.ENSP00000295851	3.895740282707109e-05
ABCG2	9606.ENSP00000498246	3.895580793538987e-05
CACNG8	9606.ENSP00000270458	3.895455714588927e-05
EP400	9606.ENSP00000374212	3.890731896959676e-05
SH2B1	9606.ENSP00000321221	3.8878374392039787e-05
GBP4	9606.ENSP00000359490	3.886879690625505e-05
CD300LF	9606.ENSP00000462309	3.885765281050537e-05
SLC25A31	9606.ENSP00000281154	3.8853111334112965e-05
HJV	9606.ENSP00000337014	3.884701920255699e-05
STX12	9606.ENSP00000363054	3.884076128493824e-05
CMTM5	9606.ENSP00000344819	3.883517099295089e-05
TIE1	9606.ENSP00000361554	3.88191344258641e-05
CALB2	9606.ENSP00000307508	3.8810215802096e-05
PCGF6	9606.ENSP00000358862	3.8797988614520524e-05
ACACA	9606.ENSP00000483300	3.878899770268316e-05
ALOX5	9606.ENSP00000363512	3.8781345250251226e-05
RAD9A	9606.ENSP00000311360	3.878007939979531e-05
MED29	9606.ENSP00000481733	3.87731373581706e-05
BCL7C	9606.ENSP00000369674	3.8771525679129694e-05
BCL7A	9606.ENSP00000445868	3.8771525679129694e-05
SPG11	9606.ENSP00000261866	3.875474867942765e-05
PLCD3	9606.ENSP00000479636	3.874354223012843e-05
LRBA	9606.ENSP00000349629	3.8738780737697156e-05
CEL	9606.ENSP00000501111	3.873755450970105e-05
MRPL23	9606.ENSP00000380466	3.873167083801029e-05
GLA	9606.ENSP00000218516	3.872673948318738e-05
MS4A3	9606.ENSP00000278865	3.867319046197254e-05
HKDC1	9606.ENSP00000346643	3.865516054744632e-05
CEP70	9606.ENSP00000264982	3.8651287553993745e-05
TNFRSF11A	9606.ENSP00000465500	3.863005892558445e-05
GUCY2D	9606.ENSP00000254854	3.861587344072746e-05
KISS1R	9606.ENSP00000234371	3.8611449610139084e-05
PLCD4	9606.ENSP00000388631	3.856163593970232e-05
INSRR	9606.ENSP00000357178	3.851723178113819e-05
AK1	9606.ENSP00000223836	3.850469715944484e-05
UGT2B7	9606.ENSP00000304811	3.84984965189796e-05
USP22	9606.ENSP00000261497	3.847984208409596e-05
UBA3	9606.ENSP00000354340	3.847440561927194e-05
NTF4	9606.ENSP00000469455	3.846187074859403e-05
MED25	9606.ENSP00000326767	3.8421690273810527e-05
WNT4	9606.ENSP00000290167	3.840659576363868e-05
SP100	9606.ENSP00000343023	3.84057750980271e-05
CTH	9606.ENSP00000359976	3.8395667424951705e-05
MYBPH	9606.ENSP00000255416	3.8384149249530504e-05
VDAC2	9606.ENSP00000361635	3.8376915575119606e-05
GTF2A2	9606.ENSP00000379372	3.834823303498726e-05
NFKBIZ	9606.ENSP00000325663	3.834276480056663e-05
ATG101	9606.ENSP00000338990	3.833080321869219e-05
ADH1C	9606.ENSP00000426083	3.832943272817369e-05
E2F4	9606.ENSP00000368686	3.832791137288203e-05
UPF1	9606.ENSP00000470142	3.8324164698162085e-05
DDX56	9606.ENSP00000258772	3.82923535116105e-05
GRPEL1	9606.ENSP00000264954	3.829092518881071e-05
CBX1	9606.ENSP00000377060	3.8236684943419966e-05
FZD10	9606.ENSP00000229030	3.8216916754787096e-05
CWC22	9606.ENSP00000387006	3.8212054051106526e-05
GCGR	9606.ENSP00000383558	3.820988399462789e-05
FHL2	9606.ENSP00000386892	3.817637589268308e-05
PLXND1	9606.ENSP00000317128	3.8170004531151796e-05
PLAAT3	9606.ENSP00000320337	3.816925619785333e-05
PYGL	9606.ENSP00000216392	3.815703668986365e-05
TAF13	9606.ENSP00000355051	3.8151365578475506e-05
GSTA4	9606.ENSP00000360002	3.814097613572719e-05
NDUFA4	9606.ENSP00000339720	3.812327525625321e-05
GAP43	9606.ENSP00000377372	3.8121837978511406e-05
MAPKAPK2	9606.ENSP00000356070	3.811476706676971e-05
SF1	9606.ENSP00000366604	3.8110379213110944e-05
DROSHA	9606.ENSP00000425979	3.810604235340132e-05
AKR1B1	9606.ENSP00000285930	3.810329712064434e-05
RAD23A	9606.ENSP00000467024	3.8098054467268796e-05
GLI2	9606.ENSP00000390436	3.809597195449679e-05
GRK6	9606.ENSP00000347655	3.806890489425875e-05
PMPCB	9606.ENSP00000249269	3.8061203200241674e-05
EMG1	9606.ENSP00000470560	3.804292796546928e-05
SMKR1	9606.ENSP00000454370	3.804121212412494e-05
SGIP1	9606.ENSP00000360076	3.803935593798427e-05
GSTM3	9606.ENSP00000354357	3.8036426662431385e-05
ADD2	9606.ENSP00000264436	3.8020169325266046e-05
NKX2-5	9606.ENSP00000327758	3.801513356560272e-05
AZU1	9606.ENSP00000233997	3.80105992873934e-05
ADH7	9606.ENSP00000420269	3.800855191370568e-05
PRPF6	9606.ENSP00000266079	3.796669861839879e-05
NBN	9606.ENSP00000265433	3.796645048587321e-05
UNC5B	9606.ENSP00000334329	3.7963095392029706e-05
SART1	9606.ENSP00000310448	3.795918605171861e-05
S100A4	9606.ENSP00000357704	3.795304170990632e-05
SYVN1	9606.ENSP00000366395	3.794044152645603e-05
OXSR1	9606.ENSP00000311713	3.793984700007466e-05
IKZF4	9606.ENSP00000448419	3.793176240583856e-05
WNT2	9606.ENSP00000265441	3.793151764122969e-05
RRP12	9606.ENSP00000446184	3.793082331508633e-05
SMPD2	9606.ENSP00000258052	3.792194001118901e-05
HBS1L	9606.ENSP00000356811	3.7895798999104884e-05
MED18	9606.ENSP00000362948	3.78851274047263e-05
UTP11	9606.ENSP00000362105	3.7873961915587786e-05
RAD51C	9606.ENSP00000336701	3.786287232782097e-05
CDC34	9606.ENSP00000215574	3.786106223078457e-05
AKAP9	9606.ENSP00000348573	3.7858726806226215e-05
EPHB1	9606.ENSP00000381097	3.783979400323619e-05
TJP3	9606.ENSP00000465419	3.782404676781951e-05
MED27	9606.ENSP00000292035	3.782330098993044e-05
PYGB	9606.ENSP00000216962	3.782177573478635e-05
CLTB	9606.ENSP00000309415	3.781633338081845e-05
PRDX1	9606.ENSP00000262746	3.7811738363173914e-05
RRP1B	9606.ENSP00000339145	3.779035583249568e-05
BMP1	9606.ENSP00000305714	3.778288845476194e-05
THRB	9606.ENSP00000379904	3.777923570302652e-05
GLI3	9606.ENSP00000379258	3.777134902999322e-05
TLE1	9606.ENSP00000365682	3.775888094488864e-05
NKX2-1	9606.ENSP00000346879	3.7756732462615235e-05
BCL9	9606.ENSP00000234739	3.77565689345826e-05
CYP2D6	9606.ENSP00000496150	3.7740610866531195e-05
CLDN3	9606.ENSP00000378577	3.773185706698571e-05
MYH11	9606.ENSP00000379616	3.77245729772382e-05
SNIP1	9606.ENSP00000296215	3.771377864056902e-05
FUT1	9606.ENSP00000312021	3.770678664899009e-05
TLE3	9606.ENSP00000452871	3.768799775375668e-05
TOP3A	9606.ENSP00000321636	3.7685333631691267e-05
THEMIS	9606.ENSP00000487358	3.76838027687211e-05
PODXL	9606.ENSP00000367817	3.766445574329491e-05
MED10	9606.ENSP00000255764	3.763926938205189e-05
VANGL2	9606.ENSP00000357040	3.7637352444162904e-05
HSPA6	9606.ENSP00000310219	3.761650400264668e-05
ASL	9606.ENSP00000307188	3.7598816597728735e-05
SCTR	9606.ENSP00000019103	3.757480552315919e-05
COLEC10	9606.ENSP00000332723	3.7571148787367155e-05
SOX17	9606.ENSP00000297316	3.756117614641717e-05
TIPIN	9606.ENSP00000261881	3.7538516264963145e-05
SMC1A	9606.ENSP00000323421	3.7509679562605775e-05
STX7	9606.ENSP00000356918	3.7509592974397086e-05
ANGPT4	9606.ENSP00000371347	3.747485760224183e-05
CEBPD	9606.ENSP00000386165	3.746133115861332e-05
CREB3	9606.ENSP00000342136	3.744106585040114e-05
UGT2B15	9606.ENSP00000341045	3.7439226661481513e-05
TUBB3	9606.ENSP00000320295	3.743760993323733e-05
MED11	9606.ENSP00000293777	3.7434467184501535e-05
CNTN2	9606.ENSP00000330633	3.742599176413197e-05
IL17C	9606.ENSP00000244241	3.742402874152216e-05
AKR1B10	9606.ENSP00000352584	3.7416046529433595e-05
NUMB	9606.ENSP00000451300	3.7415352309654784e-05
DMAP1	9606.ENSP00000361363	3.740165048265487e-05
EPS8	9606.ENSP00000494689	3.739248052685853e-05
LYAR	9606.ENSP00000345917	3.737017525830597e-05
CAV2	9606.ENSP00000222693	3.7359072356493395e-05
COX6B1	9606.ENSP00000466818	3.7352017684340304e-05
NDUFB3	9606.ENSP00000407336	3.733565828717019e-05
ZFP36	9606.ENSP00000471239	3.732666312831471e-05
UBE2T	9606.ENSP00000494957	3.732305199214157e-05
DDX6	9606.ENSP00000478754	3.73213478758357e-05
NUP62	9606.ENSP00000471191	3.731386503329787e-05
ESCO2	9606.ENSP00000306999	3.7295082322898194e-05
UNC93B1	9606.ENSP00000227471	3.728549918826514e-05
PROS1	9606.ENSP00000377783	3.7276518521259695e-05
ADH1A	9606.ENSP00000209668	3.727350447925079e-05
CRY2	9606.ENSP00000478187	3.7251626473684716e-05
CRTC2	9606.ENSP00000357622	3.723808898953104e-05
RRP7A	9606.ENSP00000321449	3.723602853337034e-05
HTR6	9606.ENSP00000289753	3.722836551027876e-05
HSDL2	9606.ENSP00000381785	3.7222076866642165e-05
SH3GL3	9606.ENSP00000320092	3.72218767532333e-05
SMAD9	9606.ENSP00000369154	3.7198554375620454e-05
CHMP2B	9606.ENSP00000263780	3.717204741404668e-05
STX3	9606.ENSP00000338562	3.716293440911793e-05
PLXNA2	9606.ENSP00000356000	3.714757465715358e-05
NMD3	9606.ENSP00000417559	3.713099872701946e-05
LSG1	9606.ENSP00000265245	3.711155875022234e-05
MTA1	9606.ENSP00000333633	3.710292030384316e-05
FLOT1	9606.ENSP00000365569	3.708153874209915e-05
COMMD1	9606.ENSP00000308236	3.707364104696151e-05
WDR90	9606.ENSP00000293879	3.7069932734444965e-05
TPCN2	9606.ENSP00000294309	3.706882861959308e-05
PRKD2	9606.ENSP00000393978	3.70559234490182e-05
NOL10	9606.ENSP00000371101	3.704730352873543e-05
AP1M1	9606.ENSP00000388996	3.7046947572270754e-05
CTRB1	9606.ENSP00000354294	3.7019638585554884e-05
SCN2A	9606.ENSP00000490107	3.701685026228926e-05
DBT	9606.ENSP00000359151	3.701668540346897e-05
PDCD6	9606.ENSP00000264933	3.700694003276073e-05
HSPE1	9606.ENSP00000233893	3.6991174381779374e-05
RNF8	9606.ENSP00000362578	3.699071042770609e-05
BNIP1	9606.ENSP00000231668	3.698073061309363e-05
ARPC2	9606.ENSP00000295685	3.6961373533766934e-05
DHFR	9606.ENSP00000396308	3.6952975416715316e-05
GPD2	9606.ENSP00000308610	3.693906056120531e-05
ADGRL2	9606.ENSP00000359765	3.6933291234130996e-05
WDR82	9606.ENSP00000296490	3.693117553969706e-05
ENTPD5	9606.ENSP00000335246	3.691283814897587e-05
RTN4	9606.ENSP00000337838	3.689353464181716e-05
NDUFB6	9606.ENSP00000369176	3.689333577538018e-05
UQCR11	9606.ENSP00000467262	3.6877781682800336e-05
ROBO1	9606.ENSP00000420321	3.686193620325076e-05
FOSL2	9606.ENSP00000264716	3.6840200087809974e-05
PPP2R5D	9606.ENSP00000417963	3.6819194777502776e-05
PAFAH1B1	9606.ENSP00000380378	3.680752689399712e-05
COPS7A	9606.ENSP00000446039	3.679988182389678e-05
TBPL2	9606.ENSP00000247219	3.678366378874223e-05
HSD3B2	9606.ENSP00000445122	3.6778726273353536e-05
COL14A1	9606.ENSP00000297848	3.67743795280031e-05
SDCBP2	9606.ENSP00000371233	3.6771829315900516e-05
VAMP1	9606.ENSP00000379602	3.676722548501228e-05
MPP3	9606.ENSP00000381430	3.675571961931788e-05
GSTM5	9606.ENSP00000256593	3.6751841468412e-05
IMPDH2	9606.ENSP00000321584	3.674101185931026e-05
CDC25B	9606.ENSP00000245960	3.674081740578959e-05
NLRP2	9606.ENSP00000445135	3.673924559902099e-05
CASP5	9606.ENSP00000376849	3.672518626353847e-05
SERPINA5	9606.ENSP00000333203	3.667828158705296e-05
CKLF	9606.ENSP00000264001	3.6666121604525844e-05
CLEC5A	9606.ENSP00000449999	3.664965312750101e-05
MYL3	9606.ENSP00000499406	3.661948266449763e-05
COPS8	9606.ENSP00000346340	3.6618794148311125e-05
IDH3B	9606.ENSP00000482773	3.660231515751438e-05
TXNRD1	9606.ENSP00000434516	3.658888421620916e-05
SPATA2	9606.ENSP00000416799	3.658262078760344e-05
UQCRH	9606.ENSP00000309565	3.657360282628966e-05
MED19	9606.ENSP00000498791	3.6565606020781856e-05
MED9	9606.ENSP00000268711	3.6565606020781856e-05
ALDOC	9606.ENSP00000378731	3.656331782191371e-05
CPT1A	9606.ENSP00000265641	3.6553124931887535e-05
MOCS1	9606.ENSP00000344794	3.654971973656913e-05
GPS1	9606.ENSP00000376167	3.6549106379172065e-05
MARVELD2	9606.ENSP00000323264	3.6541758430256066e-05
PPP2R5B	9606.ENSP00000164133	3.653920345176493e-05
KRT8	9606.ENSP00000449404	3.6519707028842754e-05
FTO	9606.ENSP00000418823	3.651537969300687e-05
RNF4	9606.ENSP00000426503	3.646030936830703e-05
PLOD1	9606.ENSP00000196061	3.64473388700227e-05
ING3	9606.ENSP00000320566	3.642762018557226e-05
CYFIP2	9606.ENSP00000479719	3.6426739970581866e-05
SRPRA	9606.ENSP00000328023	3.641309540065738e-05
KEL	9606.ENSP00000347409	3.6398982426057267e-05
DGKE	9606.ENSP00000284061	3.6396240853397626e-05
CTNNA3	9606.ENSP00000389714	3.638303056593816e-05
FUT2	9606.ENSP00000387498	3.6378530254658246e-05
ESRRB	9606.ENSP00000370270	3.637097740327422e-05
PHC1	9606.ENSP00000437659	3.627624632835648e-05
ACO1	9606.ENSP00000309477	3.6273329690140067e-05
DHX38	9606.ENSP00000268482	3.627253496940432e-05
MEF2C	9606.ENSP00000340874	3.625243871474287e-05
ADA	9606.ENSP00000361965	3.624604579170252e-05
GSTM2	9606.ENSP00000241337	3.624583938193545e-05
ARPC3	9606.ENSP00000228825	3.62357951606609e-05
SLCO1B1	9606.ENSP00000256958	3.6221018285317004e-05
PI4K2A	9606.ENSP00000359665	3.621061035515834e-05
CEBPZ	9606.ENSP00000234170	3.61760824020696e-05
SEL1L	9606.ENSP00000337053	3.6165405244550966e-05
MAGEA3	9606.ENSP00000473093	3.6156577891314104e-05
LGR5	9606.ENSP00000266674	3.61533150326203e-05
NT5C3B	9606.ENSP00000389948	3.6128852266213315e-05
ENY2	9606.ENSP00000429986	3.611209324621995e-05
PDE1B	9606.ENSP00000243052	3.6099007641289085e-05
NEUROD1	9606.ENSP00000295108	3.609548305567323e-05
SLCO6A1	9606.ENSP00000421339	3.6090937659353565e-05
CAPN1	9606.ENSP00000431984	3.6090108651778054e-05
SEC31A	9606.ENSP00000378721	3.6077570841724835e-05
FGFR1OP	9606.ENSP00000355812	3.604710822433797e-05
RAB9A	9606.ENSP00000420127	3.60379456680045e-05
PTGER3	9606.ENSP00000349003	3.602491372992626e-05
CPSF6	9606.ENSP00000266679	3.601623724340198e-05
ORM2	9606.ENSP00000394936	3.601589294113268e-05
MPEG1	9606.ENSP00000354335	3.601238222084116e-05
ACAA1	9606.ENSP00000333664	3.60087178358741e-05
TAF11	9606.ENSP00000354633	3.6000556559276944e-05
CDR2	9606.ENSP00000268383	3.599760589881735e-05
ANAPC11	9606.ENSP00000349957	3.5994219489653715e-05
UTP15	9606.ENSP00000296792	3.5983537197380354e-05
ASNS	9606.ENSP00000377845	3.598233260815928e-05
SF3B6	9606.ENSP00000233468	3.5972067269971834e-05
EHMT1	9606.ENSP00000417980	3.596246060248152e-05
PDE4A	9606.ENSP00000370078	3.595931926218607e-05
IL36RN	9606.ENSP00000259212	3.5957230936816465e-05
HNRNPF	9606.ENSP00000400433	3.5956594945583825e-05
SCD	9606.ENSP00000359380	3.59265260839615e-05
FGFRL1	9606.ENSP00000381498	3.591986299364658e-05
ASCL1	9606.ENSP00000266744	3.590121315096093e-05
PTPRF	9606.ENSP00000353030	3.590000656877534e-05
NPR1	9606.ENSP00000357669	3.589339709791307e-05
GSTA5	9606.ENSP00000360028	3.588947691288132e-05
ATXN2	9606.ENSP00000446576	3.586756926151022e-05
PHB	9606.ENSP00000479488	3.5850032628102935e-05
RAB4A	9606.ENSP00000355651	3.584533716181971e-05
ITFG2	9606.ENSP00000228799	3.582138381627076e-05
PDZD11	9606.ENSP00000239666	3.581839668243346e-05
NPHP1	9606.ENSP00000313169	3.581285279777517e-05
WNT3	9606.ENSP00000225512	3.57990359113559e-05
ADCYAP1R1	9606.ENSP00000483721	3.578212792245934e-05
TNK2	9606.ENSP00000371341	3.576119579422752e-05
OAT	9606.ENSP00000357838	3.5758288811875733e-05
CREM	9606.ENSP00000265372	3.574990363711098e-05
DTYMK	9606.ENSP00000304802	3.57441964920918e-05
EGLN1	9606.ENSP00000355601	3.569837907117435e-05
SFTPB	9606.ENSP00000499683	3.5691201078266025e-05
PDE10A	9606.ENSP00000355847	3.5690925327685784e-05
MTMR2	9606.ENSP00000345752	3.565970310141308e-05
RBM22	9606.ENSP00000199814	3.565634376981908e-05
RCL1	9606.ENSP00000371169	3.5652777794750674e-05
RPF1	9606.ENSP00000359688	3.564769202569606e-05
SYNRG	9606.ENSP00000483453	3.564211456065026e-05
GTF2E2	9606.ENSP00000348168	3.563092676801425e-05
PRKAR1A	9606.ENSP00000376475	3.561697160868155e-05
ESAM	9606.ENSP00000278927	3.560301445917138e-05
ALDH3B1	9606.ENSP00000473990	3.560270517666714e-05
KPNA1	9606.ENSP00000343701	3.558088110149046e-05
COL6A6	9606.ENSP00000351310	3.55679861659046e-05
ASPN	9606.ENSP00000364694	3.556460436531985e-05
WDR74	9606.ENSP00000432119	3.5540604815558356e-05
TPM4	9606.ENSP00000494125	3.546279313782254e-05
OLR1	9606.ENSP00000309124	3.5459938489899475e-05
OTC	9606.ENSP00000039007	3.544492930272688e-05
DERA	9606.ENSP00000416583	3.5434016193441865e-05
S100A9	9606.ENSP00000357727	3.543125251548787e-05
CYP4A22	9606.ENSP00000360958	3.542882473914491e-05
SYMPK	9606.ENSP00000245934	3.542570092081119e-05
DCAF7	9606.ENSP00000483236	3.542247721525039e-05
UVRAG	9606.ENSP00000348455	3.541346950299741e-05
HNRNPD	9606.ENSP00000313199	3.5382461509990835e-05
WEE1	9606.ENSP00000402084	3.537511803019911e-05
MGST1	9606.ENSP00000379512	3.535859760978611e-05
RIN1	9606.ENSP00000310406	3.533473935150983e-05
FTCD	9606.ENSP00000380856	3.531137755210871e-05
PDE6G	9606.ENSP00000328412	3.5310631592041666e-05
PI4K2B	9606.ENSP00000264864	3.530650709891989e-05
LCE3C	9606.ENSP00000334644	3.5282294107154055e-05
ACHE	9606.ENSP00000303211	3.528198868060342e-05
SARM1	9606.ENSP00000468032	3.527294117618962e-05
ERCC5	9606.ENSP00000498881	3.526445807540668e-05
FUNDC1	9606.ENSP00000367284	3.524109898236909e-05
MPP6	9606.ENSP00000222644	3.523569614270051e-05
BRIP1	9606.ENSP00000259008	3.523030120167998e-05
CDC26	9606.ENSP00000363322	3.522988820140358e-05
FGFBP1	9606.ENSP00000371770	3.521944505399317e-05
RNF135	9606.ENSP00000328340	3.5219095471674345e-05
