"","Gene","Count","Thresh.Name","Thresh.Value"
"158","BNIP1",1,"narrow",0.002
"159","BPIFB1",1,"narrow",0.002
"160","BPIFB2",2,"narrow",0.002
"161","BRINP3",2,"narrow",0.002
"162","BSN",1,"narrow",0.002
"163","BSND",2,"narrow",0.002
"164","BTF3L4",2,"narrow",0.002
"165","C10orf67",98,"narrow",0.002
"166","C11orf86",6,"narrow",0.002
"167","C11orf96",95,"narrow",0.002
"168","C12orf56",1,"narrow",0.002
"169","C15orf48",22,"narrow",0.002
"170","C19orf33",30,"narrow",0.002
"171","C19orf81",3,"narrow",0.002
"172","C1QTNF5",5,"narrow",0.002
"173","C1orf226",1,"narrow",0.002
"174","C3",17,"narrow",0.002
"175","C4A",7,"narrow",0.002
"176","C4B",59,"narrow",0.002
"177","C4BPB",36,"narrow",0.002
"178","C6orf223",74,"narrow",0.002
"179","C7orf31",3,"narrow",0.002
"180","C8orf48",3,"narrow",0.002
"181","CA2",10,"narrow",0.002
"182","CA3",2,"narrow",0.002
"183","CABP1",14,"narrow",0.002
"184","CACHD1",1,"narrow",0.002
"185","CACNA1A",13,"narrow",0.002
"186","CACNA1E",23,"narrow",0.002
"187","CACNA1G",34,"narrow",0.002
"188","CACNA1H",1,"narrow",0.002
"189","CACNA2D3",3,"narrow",0.002
"190","CACNG6",127,"narrow",0.002
"191","CACNG7",2,"narrow",0.002
"192","CACNG8",2,"narrow",0.002
"193","CADM1",1,"narrow",0.002
"194","CADM2",14,"narrow",0.002
"195","CADM3",75,"narrow",0.002
"196","CALB1",41,"narrow",0.002
"197","CALB2",11,"narrow",0.002
"198","CALCRL",1,"narrow",0.002
"199","CAMK1D",1,"narrow",0.002
"200","CAPN6",1,"narrow",0.002
"201","CARD11",44,"narrow",0.002
"202","CARD6",24,"narrow",0.002
"203","CASP1",1,"narrow",0.002
"204","CASP10",3,"narrow",0.002
"205","CASP14",6,"narrow",0.002
"206","CAV2",3,"narrow",0.002
"207","CBLN2",5,"narrow",0.002
"208","CCBE1",37,"narrow",0.002
"209","CCDC107",1,"narrow",0.002
"210","CCDC114",3,"narrow",0.002
"211","CCDC144A",18,"narrow",0.002
"212","CCDC144NL",64,"narrow",0.002
"213","CCDC158",13,"narrow",0.002
"214","CCDC169",1,"narrow",0.002
"215","CCDC170",2,"narrow",0.002
"216","CCDC8",52,"narrow",0.002
"217","CCDC80",4,"narrow",0.002
"218","CCDC88B",1,"narrow",0.002
"219","CCDC92",4,"narrow",0.002
"220","CCL22",14,"narrow",0.002
"221","CCL26",2,"narrow",0.002
"222","CCNA1",15,"narrow",0.002
"223","CCR1",1,"narrow",0.002
"224","CCR3",1,"narrow",0.002
"225","CCRL2",1,"narrow",0.002
"226","CD177",1,"narrow",0.002
"227","CD22",96,"narrow",0.002
"228","CD226",80,"narrow",0.002
"229","CD248",10,"narrow",0.002
"230","CD302",1,"narrow",0.002
"231","CD34",1,"narrow",0.002
"232","CD40",96,"narrow",0.002
"233","CD44",3,"narrow",0.002
"234","CD70",4,"narrow",0.002
"235","CD74",87,"narrow",0.002
"236","CDA",33,"narrow",0.002
"237","CDC42EP2",1,"narrow",0.002
"238","CDC42EP5",14,"narrow",0.002
"239","CDH10",1,"narrow",0.002
"240","CDH15",25,"narrow",0.002
"241","CDH18",1,"narrow",0.002
"242","CDH19",12,"narrow",0.002
"243","CDH23",14,"narrow",0.002
"244","CDH24",1,"narrow",0.002
"245","CDH3",16,"narrow",0.002
"246","CDH4",1,"narrow",0.002
"247","CDH5",10,"narrow",0.002
"248","CDH6",14,"narrow",0.002
"249","CDIP1",5,"narrow",0.002
"250","CDK15",2,"narrow",0.002
"251","CDKN1C",67,"narrow",0.002
"252","CDX1",81,"narrow",0.002
"253","CDX2",3,"narrow",0.002
"254","CEACAM5",27,"narrow",0.002
"255","CEACAM6",10,"narrow",0.002
"256","CECR2",6,"narrow",0.002
"257","CEND1",17,"narrow",0.002
"258","CFHR1",1,"narrow",0.002
"259","CFI",6,"narrow",0.002
