"","Gene","Count","Thresh.Name","Thresh.Value"
"359","CLEC17A",11,"narrow",0.002
"360","SYT1",3,"narrow",0.002
"361","ATP5MPL",1,"narrow",0.002
"362","ANAPC13",5,"narrow",0.002
"363","SLC5A4",1,"narrow",0.002
"364","TMPRSS9",14,"narrow",0.002
"365","SOWAHA",5,"narrow",0.002
"366","B3GNT3",7,"narrow",0.002
"367","NACA2",1,"narrow",0.002
"368","NUDT16",5,"narrow",0.002
"369","ROS1",2,"narrow",0.002
"370","CHIT1",3,"narrow",0.002
"371","KRT7",4,"narrow",0.002
"372","STX19",18,"narrow",0.002
"373","IL17D",6,"narrow",0.002
"374","COA7",1,"narrow",0.002
"375","CAD",1,"narrow",0.002
"376","IQGAP1",3,"narrow",0.002
"377","ZNF829",3,"narrow",0.002
"378","LPAR4",1,"narrow",0.002
"379","CAPN15",6,"narrow",0.002
"380","PANK4",15,"narrow",0.002
"381","PHTF1",1,"narrow",0.002
"382","CSF2RB",2,"narrow",0.002
"383","TNNI1",2,"narrow",0.002
"384","STX17",1,"narrow",0.002
"385","KIAA0930",6,"narrow",0.002
"386","SDCBP",2,"narrow",0.002
"387","WBP1L",2,"narrow",0.002
"388","AGR2",137,"narrow",0.002
"389","COPRS",1,"narrow",0.002
"390","KIF21B",17,"narrow",0.002
"391","NPIPA8",35,"narrow",0.002
"392","S100A7",14,"narrow",0.002
"393","EEF1AKMT1",1,"narrow",0.002
"394","ABCC3",16,"narrow",0.002
"395","PIAS4",4,"narrow",0.002
"396","C1D",2,"narrow",0.002
"397","IYD",1,"narrow",0.002
"398","SCML2",1,"narrow",0.002
"399","ZNF300",10,"narrow",0.002
"400","LSM2",15,"narrow",0.002
"401","PSKH1",1,"narrow",0.002
"402","TMEM218",2,"narrow",0.002
"403","NDFIP2",2,"narrow",0.002
"404","PPIG",5,"narrow",0.002
"405","ALDOB",111,"narrow",0.002
"406","KRT17",62,"narrow",0.002
"407","GSTM4",3,"narrow",0.002
"408","WDR3",1,"narrow",0.002
"409","P2RY2",1,"narrow",0.002
"410","CSGALNACT1",1,"narrow",0.002
"411","LONRF2",1,"narrow",0.002
"412","SERPINB13",7,"narrow",0.002
"413","ZNF566",4,"narrow",0.002
"414","ZAP70",42,"narrow",0.002
"415","CCDC85C",1,"narrow",0.002
"416","JAGN1",2,"narrow",0.002
"417","CABP7",4,"narrow",0.002
"418","REEP5",3,"narrow",0.002
"419","SUPT5H",22,"narrow",0.002
"420","SLC5A1",2,"narrow",0.002
"421","XKR5",8,"narrow",0.002
"422","ZNF585A",2,"narrow",0.002
"423","CHADL",62,"narrow",0.002
"424","PLAT",1,"narrow",0.002
"425","PAH",1,"narrow",0.002
"426","NPY1R",3,"narrow",0.002
"427","TRDN",2,"narrow",0.002
"428","CYP4X1",4,"narrow",0.002
"429","MAPRE1",1,"narrow",0.002
"430","TMED7",2,"narrow",0.002
"431","CD302",4,"narrow",0.002
"432","REC8",2,"narrow",0.002
"433","SELENOW",2,"narrow",0.002
"434","PRF1",7,"narrow",0.002
"435","DUSP3",3,"narrow",0.002
"436","MALRD1",1,"narrow",0.002
"437","RTL8C",13,"narrow",0.002
"438","SPRR1B",17,"narrow",0.002
"439","LGALS7B",12,"narrow",0.002
"440","TMED10",1,"narrow",0.002
"441","ARPP19",3,"narrow",0.002
"442","TAPT1",10,"narrow",0.002
"443","RPS27L",2,"narrow",0.002
"444","POU2F3",15,"narrow",0.002
"445","PIP",1,"narrow",0.002
"446","KDM4A",5,"narrow",0.002
"447","C20orf204",7,"narrow",0.002
"448","C19orf33",7,"narrow",0.002
"449","ZNF426",5,"narrow",0.002
"450","NARS2",4,"narrow",0.002
"451","GNAQ",9,"narrow",0.002
"452","SFN",42,"narrow",0.002
"453","C19orf48",9,"narrow",0.002
"454","PCSK2",6,"narrow",0.002
"455","ATP5F1A",1,"narrow",0.002
"456","BMI1",10,"narrow",0.002
"457","GAGE1",4,"narrow",0.002
"458","GPRC5B",31,"narrow",0.002
"459","PAXX",2,"narrow",0.002
"460","SPRR2G",15,"narrow",0.002
"461","ZNF502",1,"narrow",0.002
"462","RASA4",2,"narrow",0.002
"463","GRIN2D",1,"narrow",0.002
"464","LOX",2,"narrow",0.002
"465","SERPIND1",10,"narrow",0.002
"466","PKIB",1,"narrow",0.002
"467","SLC38A8",11,"narrow",0.002
"468","ANP32B",8,"narrow",0.002
"469","CLCA2",29,"narrow",0.002
"470","DET1",2,"narrow",0.002
"471","FABP6",1,"narrow",0.002
"472","RIMS2",9,"narrow",0.002
"473","EFNB1",1,"narrow",0.002
"474","ITIH1",25,"narrow",0.002
"475","PCDHAC1",1,"narrow",0.002
"476","AQP1",5,"narrow",0.002
"477","STK17B",2,"narrow",0.002
"478","ZNF732",1,"narrow",0.002
"479","GRM1",1,"narrow",0.002
"480","S100A8",1,"narrow",0.002
"481","TSG101",1,"narrow",0.002
"482","FAM174A",2,"narrow",0.002
"483","ZNF326",1,"narrow",0.002
"484","SPG7",5,"narrow",0.002
"485","IL20RB",63,"narrow",0.002
"486","GDA",5,"narrow",0.002
"487","BAD",3,"narrow",0.002
"488","HABP2",5,"narrow",0.002
"489","PTPN23",1,"narrow",0.002
"490","NCCRP1",7,"narrow",0.002
"491","RNF175",15,"narrow",0.002
"492","GZMK",1,"narrow",0.002
"493","WNT3",5,"narrow",0.002
"494","GPD1",3,"narrow",0.002
"495","TTC12",1,"narrow",0.002
"496","TDRD5",7,"narrow",0.002
"497","RAPGEF3",15,"narrow",0.002
"498","NOC2L",10,"narrow",0.002
"499","APPL2",4,"narrow",0.002
"500","CHGA",27,"narrow",0.002
"501","ZNF559",1,"narrow",0.002
"502","ZNF704",74,"narrow",0.002
"503","ZBTB40",1,"narrow",0.002
"504","NIPAL2",51,"narrow",0.002
"505","LZIC",1,"narrow",0.002
"506","TMPRSS2",4,"narrow",0.002
"507","MCFD2",1,"narrow",0.002
"508","IKZF1",3,"narrow",0.002
"509","MUC5B",5,"narrow",0.002
"510","CRISPLD1",106,"narrow",0.002
"511","CDKN1C",2,"narrow",0.002
"512","KLK5",7,"narrow",0.002
"513","CDC20",14,"narrow",0.002
"514","MED31",6,"narrow",0.002
"515","GZMM",1,"narrow",0.002
"516","NAT8L",8,"narrow",0.002
"517","CIITA",11,"narrow",0.002
"518","ILRUN",12,"narrow",0.002
"519","UPF3B",4,"narrow",0.002
"520","SRGAP2C",43,"narrow",0.002
"521","IGBP1",4,"narrow",0.002
"522","TRAM1L1",31,"narrow",0.002
"523","POMGNT2",1,"narrow",0.002
"524","MT-ND1",1,"narrow",0.002
"525","SALL1",1,"narrow",0.002
"526","HGS",1,"narrow",0.002
"527","PROM2",4,"narrow",0.002
"528","SKP1",37,"narrow",0.002
"529","TMEM100",8,"narrow",0.002
"530","TP53TG3C",1,"narrow",0.002
"531","EPCAM",70,"narrow",0.002
"532","CXCL13",16,"narrow",0.002
"533","TAT",14,"narrow",0.002
"534","ELOVL2",1,"narrow",0.002
"535","SMIM10L2A",1,"narrow",0.002
"536","PPTC7",1,"narrow",0.002
"537","CD44",2,"narrow",0.002
"538","SAP30L",2,"narrow",0.002
"539","CERS1",50,"narrow",0.002
"540","XK",1,"narrow",0.002
"541","NECTIN1",1,"narrow",0.002
"542","FBN2",11,"narrow",0.002
"543","PLA2G4E",33,"narrow",0.002
"544","CEP126",10,"narrow",0.002
"545","LPGAT1",3,"narrow",0.002
"546","TELO2",3,"narrow",0.002
"547","PGA5",53,"narrow",0.002
"548","CHCHD7",7,"narrow",0.002
"549","ZADH2",2,"narrow",0.002
"550","PHLDA3",2,"narrow",0.002
"551","SRSF9",1,"narrow",0.002
"552","EMILIN3",18,"narrow",0.002
"553","ARMC3",2,"narrow",0.002
"554","RMDN1",102,"narrow",0.002
"555","DCTD",12,"narrow",0.002
"556","GPR12",6,"narrow",0.002
"557","PSAPL1",9,"narrow",0.002
"558","FGF14",1,"narrow",0.002
"559","ZNF831",4,"narrow",0.002
"560","KCNQ4",1,"narrow",0.002
"561","ABCC11",144,"narrow",0.002
"562","TPSB2",2,"narrow",0.002
"563","GPR156",3,"narrow",0.002
"564","YIPF2",10,"narrow",0.002
"565","LUZP2",4,"narrow",0.002
"566","FUT3",6,"narrow",0.002
"567","PINLYP",1,"narrow",0.002
"568","NDN",3,"narrow",0.002
"569","HPX",1,"narrow",0.002
"570","TP53INP1",2,"narrow",0.002
"571","PFDN1",12,"narrow",0.002
"572","CHP1",7,"narrow",0.002
"573","PCP4L1",2,"narrow",0.002
"574","GAGE2A",17,"narrow",0.002
"575","ARF3",2,"narrow",0.002
"576","CPXM1",1,"narrow",0.002
"577","NBPF9",5,"narrow",0.002
"578","SF3B2",9,"narrow",0.002
"579","CA6",5,"narrow",0.002
"580","FN1",3,"narrow",0.002
"581","SMPD2",4,"narrow",0.002
"582","GNL2",25,"narrow",0.002
"583","FLNB",1,"narrow",0.002
"584","SBSPON",3,"narrow",0.002
"585","CDK2AP1",2,"narrow",0.002
"586","LIFR",2,"narrow",0.002
"587","CDC42EP5",2,"narrow",0.002
"588","C10orf99",8,"narrow",0.002
"589","GABRA2",3,"narrow",0.002
"590","CHMP3",6,"narrow",0.002
"591","STAC2",4,"narrow",0.002
"592","FAM72A",6,"narrow",0.002
"593","MMP16",1,"narrow",0.002
"594","LRWD1",10,"narrow",0.002
"595","ACOXL",2,"narrow",0.002
"596","HOXA13",2,"narrow",0.002
"597","INF2",6,"narrow",0.002
"598","UBASH3A",105,"narrow",0.002
"599","USP49",20,"narrow",0.002
"600","CCDC88B",95,"narrow",0.002
"601","GNG10",2,"narrow",0.002
"602","LTV1",1,"narrow",0.002
"603","PRPF38B",3,"narrow",0.002
"604","MED28",8,"narrow",0.002
"605","C19orf53",11,"narrow",0.002
"606","TWF1",1,"narrow",0.002
"607","UBL3",9,"narrow",0.002
"608","SRSF8",5,"narrow",0.002
"609","GALNT5",3,"narrow",0.002
"610","MARVELD3",26,"narrow",0.002
"611","PTCHD1",37,"narrow",0.002
"612","RHCG",25,"narrow",0.002
"613","EBF4",1,"narrow",0.002
"614","ULK2",147,"narrow",0.002
"615","DGKI",1,"narrow",0.002
"616","KCNH2",10,"narrow",0.002
"617","SRD5A1",6,"narrow",0.002
"618","ZDHHC9",1,"narrow",0.002
"619","BAAT",23,"narrow",0.002
"620","CAV2",1,"narrow",0.002
"621","CTSF",1,"narrow",0.002
"622","BNIPL",2,"narrow",0.002
"623","TRIQK",20,"narrow",0.002
"624","HTRA2",3,"narrow",0.002
"625","RIMBP2",11,"narrow",0.002
"626","GAL",3,"narrow",0.002
"627","HAPLN1",1,"narrow",0.002
"628","CATSPERB",13,"narrow",0.002
"629","GJB2",4,"narrow",0.002
"630","THEM6",9,"narrow",0.002
"631","PFN2",137,"narrow",0.002
"632","FAXDC2",152,"narrow",0.002
"633","EYA1",1,"narrow",0.002
"634","GPR150",4,"narrow",0.002
"635","PSMA2",1,"narrow",0.002
"636","MUTYH",3,"narrow",0.002
"637","RFXANK",2,"narrow",0.002
"638","EHMT1",1,"narrow",0.002
"639","ALOX12B",20,"narrow",0.002
"640","SLCO1B1",5,"narrow",0.002
"641","ABCC1",2,"narrow",0.002
"642","UBE2G2",1,"narrow",0.002
"643","MPHOSPH10",1,"narrow",0.002
"644","SMIM10",3,"narrow",0.002
"645","JAK1",1,"narrow",0.002
"646","FCRL1",32,"narrow",0.002
"647","FAM219B",4,"narrow",0.002
"648","MARS1",13,"narrow",0.002
"649","C1orf116",197,"narrow",0.002
"650","SPRY4",8,"narrow",0.002
"651","PAX5",2,"narrow",0.002
"652","DCTN5",1,"narrow",0.002
"653","ATF7",1,"narrow",0.002
"654","RBM46",1,"narrow",0.002
"655","KCNA2",16,"narrow",0.002
"656","PUF60",3,"narrow",0.002
"657","SRRT",9,"narrow",0.002
"658","SLC18A2",2,"narrow",0.002
"659","L1TD1",3,"narrow",0.002
"660","PNPLA6",1,"narrow",0.002
"661","PLAG1",26,"narrow",0.002
"662","RNF24",7,"narrow",0.002
"663","HSPB6",21,"narrow",0.002
"664","FGFR3",27,"narrow",0.002
"665","STYK1",5,"narrow",0.002
"666","PTGES3",1,"narrow",0.002
"667","GMIP",72,"narrow",0.002
"668","SPX",3,"narrow",0.002
"669","HSD17B2",1,"narrow",0.002
"670","PIGR",73,"narrow",0.002
"671","PNMA3",13,"narrow",0.002
"672","AIF1L",76,"narrow",0.002
"673","SCN4B",4,"narrow",0.002
"674","GCHFR",1,"narrow",0.002
"675","FGF2",1,"narrow",0.002
"676","WNT7B",13,"narrow",0.002
"677","SAP18",2,"narrow",0.002
"678","TP53INP2",2,"narrow",0.002
"679","LPAR6",11,"narrow",0.002
"680","BOLA1",1,"narrow",0.002
"681","MGST1",3,"narrow",0.002
"682","SSX2B",3,"narrow",0.002
"683","SFRP5",3,"narrow",0.002
"684","RTL8A",12,"narrow",0.002
"685","PITX1",54,"narrow",0.002
"686","ASB4",2,"narrow",0.002
"687","SBF1",5,"narrow",0.002
"688","ZSCAN31",1,"narrow",0.002
"689","TCEAL9",1,"narrow",0.002
"690","TDRD12",20,"narrow",0.002
"691","LIPK",1,"narrow",0.002
"692","POLR3F",7,"narrow",0.002
"693","ZNF432",1,"narrow",0.002
"694","GDF7",9,"narrow",0.002
"695","LIPF",18,"narrow",0.002
"696","EPN3",5,"narrow",0.002
"697","CYB5D2",5,"narrow",0.002
"698","SOHLH2",2,"narrow",0.002
"699","LGI1",6,"narrow",0.002
