geneID	string_protein_id	propagate_scores
PPARGC1A	9606.ENSP00000264867	0.0010980190148093872
CCNA2	9606.ENSP00000481380	0.0010633340821595148
NCOR2	9606.ENSP00000384018	0.0010616916668763638
ABCB1	9606.ENSP00000478255	0.0010613481655810798
FABP6	9606.ENSP00000377549	0.001041473188430634
CDC20	9606.ENSP00000361540	0.0010368693083764088
RXRA	9606.ENSP00000419692	0.0010358060870877964
BUB1B	9606.ENSP00000287598	0.001011178651678107
FAU	9606.ENSP00000431822	0.0010105709788532668
BRCA1	9606.ENSP00000418960	0.001008692189477948
ABCC3	9606.ENSP00000285238	0.0010010247550213437
BUB1	9606.ENSP00000302530	0.0009901207198395902
HNF4A	9606.ENSP00000312987	0.0009747630929502863
RNF207	9606.ENSP00000367173	0.0009732240689865663
SRC	9606.ENSP00000362680	0.000959267553874491
KIF11	9606.ENSP00000260731	0.0009486231010589083
NCOA1	9606.ENSP00000385216	0.0009484162457174017
EPRS1	9606.ENSP00000355890	0.0009376667832561
CALM3	9606.ENSP00000291295	0.0009269828188464493
AURKB	9606.ENSP00000313950	0.00092538686851972
XPR1	9606.ENSP00000356562	0.0009202448620774643
ABCB4	9606.ENSP00000265723	0.0009147767675102303
EXO1	9606.ENSP00000355506	0.0009013636245422791
ASMTL	9606.ENSP00000370718	0.0008973315629296852
CCNB2	9606.ENSP00000288207	0.0008897110670845277
GPBAR1	9606.ENSP00000430886	0.0008658953236088304
CDCA8	9606.ENSP00000362146	0.0008571206905174127
DLGAP5	9606.ENSP00000247191	0.0008569873854469183
NUF2	9606.ENSP00000271452	0.000847624231899981
RAD51	9606.ENSP00000493712	0.0008475359586698815
BIRC5	9606.ENSP00000301633	0.0008440150344426464
AKT1	9606.ENSP00000451828	0.0008421099825558161
MAD2L1	9606.ENSP00000296509	0.0008418376797619612
HDAC1	9606.ENSP00000362649	0.000839308464758935
F10	9606.ENSP00000364709	0.0008321039482332733
KIF2C	9606.ENSP00000361298	0.0008281592041196611
CDC45	9606.ENSP00000405726	0.0008257474817520895
KIF20A	9606.ENSP00000378356	0.0008255183377691246
ASPM	9606.ENSP00000356379	0.0008088132499479856
CENPF	9606.ENSP00000355922	0.0008085607148896929
PRKACA	9606.ENSP00000309591	0.0008066382767910318
CENPA	9606.ENSP00000336868	0.0008047049501694818
TTK	9606.ENSP00000358813	0.0007943802808068484
H4C6	9606.ENSP00000244537	0.0007933679688413948
ZFX	9606.ENSP00000368486	0.0007928625988320024
NCAPG	9606.ENSP00000251496	0.0007924955616924206
CENPE	9606.ENSP00000265148	0.0007858537871901352
AURKA	9606.ENSP00000216911	0.0007801701575043134
UBE2C	9606.ENSP00000348838	0.0007768103078739971
SLC10A1	9606.ENSP00000216540	0.0007755005264284875
MELK	9606.ENSP00000298048	0.0007746802406849903
ESPL1	9606.ENSP00000257934	0.0007620516980587271
CEP55	9606.ENSP00000360540	0.0007617851965870372
KIF4A	9606.ENSP00000363524	0.0007602586195120007
HJURP	9606.ENSP00000414109	0.0007491461126823383
ERBB2	9606.ENSP00000269571	0.0007478104048329537
TPX2	9606.ENSP00000300403	0.0007455513979105462
RRM2	9606.ENSP00000353770	0.0007453459161190513
NUSAP1	9606.ENSP00000499238	0.0007411078132876862
PBK	9606.ENSP00000428489	0.000737383867240855
KIF23	9606.ENSP00000260363	0.000734634354431117
CHEK1	9606.ENSP00000391090	0.0007341654000160972
PRKACB	9606.ENSP00000359719	0.0007316106342642138
SCN1B	9606.ENSP00000396915	0.0007304964328120788
CALML5	9606.ENSP00000369689	0.0007298604472697909
CALML3	9606.ENSP00000315299	0.0007277156095115037
MYC	9606.ENSP00000478887	0.0007242512990915244
DLG4	9606.ENSP00000497806	0.0007235472614781354
NEK2	9606.ENSP00000355966	0.0007206609933738698
INS	9606.ENSP00000380432	0.0007159766175717239
KIF15	9606.ENSP00000324020	0.000713875348108203
CALML4	9606.ENSP00000419081	0.0007090463756091119
STAT3	9606.ENSP00000264657	0.0007066766893636411
CDC6	9606.ENSP00000209728	0.0006996360359325397
PRKACG	9606.ENSP00000366488	0.0006994595644335642
CALML6	9606.ENSP00000304643	0.0006983456739984039
ZWINT	9606.ENSP00000363055	0.00069169350769921
HMMR	9606.ENSP00000377492	0.0006895753847666352
CDK2	9606.ENSP00000266970	0.0006870958016472985
CDCA5	9606.ENSP00000275517	0.0006857071768346212
IL6	9606.ENSP00000385675	0.00067866659822778
KCNAB1	9606.ENSP00000419952	0.0006770908576645851
GRB2	9606.ENSP00000376345	0.000676993289592354
KCNAB2	9606.ENSP00000367323	0.0006763612460100619
CYP2E1	9606.ENSP00000440689	0.0006693169846045914
CDCA3	9606.ENSP00000442068	0.0006640490997294887
MCM10	9606.ENSP00000418268	0.0006640455275958433
MKI67	9606.ENSP00000357643	0.0006621163625003779
PRC1	9606.ENSP00000377793	0.0006619859767445001
FOXM1	9606.ENSP00000342307	0.0006600458277092466
RACGAP1	9606.ENSP00000404190	0.0006581884095930475
ACTB	9606.ENSP00000494750	0.0006548802124582691
NR1H4	9606.ENSP00000447149	0.0006528738412183597
KIF14	9606.ENSP00000356319	0.000650345033007461
MCM4	9606.ENSP00000262105	0.0006449895092763168
PARP1	9606.ENSP00000355759	0.0006390910689752558
CDC25C	9606.ENSP00000321656	0.0006386740463729531
TNF	9606.ENSP00000398698	0.0006375986825736108
EP300	9606.ENSP00000263253	0.0006375535152055683
ESR1	9606.ENSP00000405330	0.0006371876643908125
SCN3B	9606.ENSP00000376523	0.0006354707110652574
PTTG1	9606.ENSP00000377536	0.0006340912400324922
RPS27A	9606.ENSP00000272317	0.0006252462815199835
NCAPH	9606.ENSP00000240423	0.0006218599054042762
TYMS	9606.ENSP00000315644	0.0006191048133869851
UBC	9606.ENSP00000441543	0.0006189503221260427
FEN1	9606.ENSP00000305480	0.0006082723934634263
SPAG5	9606.ENSP00000323300	0.0006003846890934
KCNAB3	9606.ENSP00000302719	0.0005972076678906979
CYP2C8	9606.ENSP00000360317	0.0005921218875913014
EGF	9606.ENSP00000265171	0.0005914331508093792
KIFC1	9606.ENSP00000393963	0.0005910408342016772
CDT1	9606.ENSP00000301019	0.0005888388620240003
SMC4	9606.ENSP00000341382	0.0005879185195476536
CD44	9606.ENSP00000398632	0.0005831917301905497
PCNA	9606.ENSP00000368458	0.0005808780981144539
MCM3	9606.ENSP00000480987	0.0005805245659401315
FN1	9606.ENSP00000346839	0.0005772599708578959
RFC4	9606.ENSP00000376272	0.0005747193463979505
MCM5	9606.ENSP00000216122	0.0005733728639679684
PLK4	9606.ENSP00000270861	0.0005710885367414518
MCM7	9606.ENSP00000307288	0.0005670997009370567
CDKN3	9606.ENSP00000335357	0.0005634512351687803
ANLN	9606.ENSP00000265748	0.0005625791399332012
RHOA	9606.ENSP00000400175	0.0005612103556434569
H3C12	9606.ENSP00000352252	0.0005589539702112248
UBE2I	9606.ENSP00000348056	0.0005537783719390186
DEPDC1	9606.ENSP00000412292	0.0005529608877708428
MCM6	9606.ENSP00000264156	0.0005497797144407775
H3C13	9606.ENSP00000333277	0.0005495017737913698
H3-3B	9606.ENSP00000254810	0.0005421374571155331
CDCA2	9606.ENSP00000328228	0.0005371748499244502
CDC42	9606.ENSP00000497733	0.0005369154172114739
PCLAF	9606.ENSP00000300035	0.0005353165155508022
ALB	9606.ENSP00000295897	0.0005335388054058868
ECT2	9606.ENSP00000376457	0.0005326220483456252
KCNQ2	9606.ENSP00000352035	0.0005325935419178448
TRIP13	9606.ENSP00000166345	0.0005292301120732101
CDK4	9606.ENSP00000257904	0.0005234015699437547
JUN	9606.ENSP00000360266	0.0005158004058768532
IL1B	9606.ENSP00000263341	0.00051543538726972
DTL	9606.ENSP00000355958	0.000514573196668557
HSD3B1	9606.ENSP00000358421	0.000514315073119862
CAV1	9606.ENSP00000339191	0.0005140835310770197
CYP4A11	9606.ENSP00000311095	0.0005129864640465865
IFNG	9606.ENSP00000229135	0.0005127171238203516
UGT2B7	9606.ENSP00000304811	0.0005100559697480341
BCL2	9606.ENSP00000381185	0.0005097522393867564
UGT1A3	9606.ENSP00000418532	0.0005083218564259855
PRKDC	9606.ENSP00000313420	0.0005081935924006584
TK1	9606.ENSP00000468425	0.000507162249136819
AOX1	9606.ENSP00000363832	0.0005048834623198504
RAD51AP1	9606.ENSP00000228843	0.0005046829255449564
UGT1A9	9606.ENSP00000346768	0.0004995317955358221
UBA52	9606.ENSP00000388107	0.0004980216752980949
SLCO1A2	9606.ENSP00000305974	0.0004933724991054467
SMC2	9606.ENSP00000286398	0.000490627893842546
CYP26A1	9606.ENSP00000224356	0.0004901862877089312
CYP2D6	9606.ENSP00000496150	0.000489587349034433
KNL1	9606.ENSP00000335463	0.0004886046586928276
GAPDH	9606.ENSP00000380070	0.0004874700161914109
PTEN	9606.ENSP00000361021	0.00048731876973702524
NFKB1	9606.ENSP00000226574	0.0004824024515684703
FYN	9606.ENSP00000346671	0.0004781708676621953
RFC3	9606.ENSP00000369411	0.0004781423156178082
CD4	9606.ENSP00000011653	0.00047376918492421166
STAT1	9606.ENSP00000354394	0.00047307051344458635
JAK2	9606.ENSP00000371067	0.00046896927850150524
BLM	9606.ENSP00000347232	0.0004687973281163114
KRAS	9606.ENSP00000256078	0.000467000084464763
AKR1C3	9606.ENSP00000369927	0.00046489230287886837
XRCC5	9606.ENSP00000375978	0.00046298559372797023
CKAP2L	9606.ENSP00000305204	0.00045822250691149714
SNTA1	9606.ENSP00000217381	0.00045815888612204696
TOPBP1	9606.ENSP00000260810	0.00045789066703082513
GNB1	9606.ENSP00000367872	0.0004573131898829148
PIK3R1	9606.ENSP00000428056	0.0004549079771737952
PIK3CA	9606.ENSP00000263967	0.0004539533193555208
PDGFRB	9606.ENSP00000261799	0.00045261929242925125
MAPK3	9606.ENSP00000263025	0.00045141356498028853
H3-4	9606.ENSP00000355657	0.00044968821181960066
PPARG	9606.ENSP00000287820	0.00044745755920275475
KDR	9606.ENSP00000263923	0.0004466940936344043
UGT2B15	9606.ENSP00000341045	0.0004465448974612471
FANCI	9606.ENSP00000310842	0.000445755666914004
SUMO2	9606.ENSP00000405965	0.0004457071897390489
IGF1R	9606.ENSP00000497069	0.0004453163032535806
ASF1B	9606.ENSP00000263382	0.0004448220350251497
PPP2R5A	9606.ENSP00000261461	0.00044404677863085074
CYP4A22	9606.ENSP00000360958	0.00044363623063475827
CYP2C18	9606.ENSP00000285979	0.00044184861326690444
ALDH1A1	9606.ENSP00000297785	0.0004412465250909524
IL10	9606.ENSP00000412237	0.00044033044423582755
RANBP2	9606.ENSP00000283195	0.0004380915032248909
HIF1A	9606.ENSP00000437955	0.0004364739135820255
TOP2B	9606.ENSP00000264331	0.00043302260340056175
PPARA	9606.ENSP00000385523	0.00043201210292733745
TOP3A	9606.ENSP00000321636	0.0004314604938260212
CCND1	9606.ENSP00000227507	0.000430278044763571
AR	9606.ENSP00000363822	0.00042998830909199914
CREBBP	9606.ENSP00000262367	0.000427727063331022
ITGB1	9606.ENSP00000379350	0.0004269954487670797
UGT2B17	9606.ENSP00000320401	0.00042487369263224565
CYP1B1	9606.ENSP00000478561	0.0004245897517140396
CASP3	9606.ENSP00000311032	0.00042313959508105155
TROAP	9606.ENSP00000257909	0.00042209141020491705
PTPN11	9606.ENSP00000489597	0.0004210541113949439
IGF1	9606.ENSP00000376637	0.00041870294465744853
ATM	9606.ENSP00000278616	0.00041742217501261814
PDGFRA	9606.ENSP00000257290	0.000417193111318062
UGT2B4	9606.ENSP00000305221	0.00041686860591804223
HSD3B2	9606.ENSP00000445122	0.00041669361376860814
BRD4	9606.ENSP00000263377	0.0004165328405612065
CDH1	9606.ENSP00000261769	0.0004154915762569167
GNAL	9606.ENSP00000334051	0.00041141835992268794
E2F1	9606.ENSP00000345571	0.0004104158777174149
GNAQ	9606.ENSP00000286548	0.00040900048622440825
KPNA2	9606.ENSP00000438483	0.00040894639897339104
APP	9606.ENSP00000284981	0.00040856050970381554
MDM2	9606.ENSP00000258149	0.000408487660876809
GSTA1	9606.ENSP00000335620	0.0004084452940181443
RRM1	9606.ENSP00000300738	0.0004069175675262788
CBL	9606.ENSP00000264033	0.0004057719460333414
UBB	9606.ENSP00000478771	0.0004051999111058915
KCNQ3	9606.ENSP00000373648	0.0004049572750389182
TGFB1	9606.ENSP00000221930	0.0004041001387051322
CKAP2	9606.ENSP00000367276	0.0004004815409801219
UHRF1	9606.ENSP00000479617	0.0004004741180320536
CYP2A13	9606.ENSP00000332679	0.00040045381712303823
CALM2	9606.ENSP00000499797	0.0004003879553278897
MYBL2	9606.ENSP00000217026	0.0003998082071735402
SMC6	9606.ENSP00000404092	0.0003973622586991827
CHD4	9606.ENSP00000440542	0.0003973571660444746
GSTP1	9606.ENSP00000381607	0.0003972532059361362
SCN2A	9606.ENSP00000490107	0.0003962567997470385
CKS2	9606.ENSP00000364976	0.00039607371906066424
SMC5	9606.ENSP00000354957	0.00039593503829371866
E2F8	9606.ENSP00000250024	0.00039494521533708964
CXCL8	9606.ENSP00000306512	0.00039474044052121443
CTCF	9606.ENSP00000494538	0.00039440029496142366
CYP19A1	9606.ENSP00000379683	0.0003942147609318674
TOP1	9606.ENSP00000354522	0.00039207773990500977
SCN2B	9606.ENSP00000278947	0.0003885741566511578
ERBB4	9606.ENSP00000342235	0.0003879069533177425
PLCG1	9606.ENSP00000244007	0.00038757483126699536
TLR4	9606.ENSP00000363089	0.000387521293200929
DLG1	9606.ENSP00000345731	0.0003872324199728345
HRAS	9606.ENSP00000407586	0.0003864216266433809
MET	9606.ENSP00000317272	0.0003864028732139645
IL2	9606.ENSP00000226730	0.00038517755530104376
UGT2B11	9606.ENSP00000387683	0.00038504412405542026
CACNA1S	9606.ENSP00000355192	0.000384637711464207
GTSE1	9606.ENSP00000415430	0.00038435551668515925
SLC22A8	9606.ENSP00000337335	0.0003841446683870311
RELA	9606.ENSP00000384273	0.00038196637782451594
SHC1	9606.ENSP00000401303	0.0003814736657370266
ERCC6L	9606.ENSP00000334675	0.0003806174660007974
KIT	9606.ENSP00000288135	0.00038033664293238637
CYP2S1	9606.ENSP00000308032	0.0003798514272623916
MAPK1	9606.ENSP00000215832	0.0003797063607345209
UGT2A3	9606.ENSP00000251566	0.0003767870418074693
PDS5A	9606.ENSP00000303427	0.00037661229793784634
KIF18A	9606.ENSP00000263181	0.0003764848302841323
GPD1L	9606.ENSP00000282541	0.0003761126811129758
GINS2	9606.ENSP00000253462	0.00037605873009467544
PTK2	9606.ENSP00000341189	0.0003739841520940969
SLC35A2	9606.ENSP00000416002	0.00037344094720223017
UGT2B28	9606.ENSP00000334276	0.00037334438786028003
CCNF	9606.ENSP00000380256	0.0003713179917463186
HSPA8	9606.ENSP00000437125	0.00037116663509744195
KCNQ5	9606.ENSP00000345055	0.00037097396627148776
ERBB3	9606.ENSP00000267101	0.00037046073039509816
BRCA2	9606.ENSP00000369497	0.00037013806916318283
EZH2	9606.ENSP00000320147	0.0003689868960211984
CD8A	9606.ENSP00000386559	0.0003671028144514658
SLC10A2	9606.ENSP00000245312	0.0003658732005450216
CDKN1A	9606.ENSP00000384849	0.0003643257398790044
MED1	9606.ENSP00000300651	0.0003643223716243667
COPS5	9606.ENSP00000350512	0.0003629789429865483
FGF2	9606.ENSP00000264498	0.0003625869856793491
PIK3CB	9606.ENSP00000501150	0.00036200502323672324
UGT1A5	9606.ENSP00000362513	0.0003612776878748099
RNASEH2A	9606.ENSP00000221486	0.000359918326859642
RBX1	9606.ENSP00000216225	0.00035626915574534754
SGO1	9606.ENSP00000263753	0.0003551634161242717
UGT2B10	9606.ENSP00000265403	0.0003538185813412021
HCN4	9606.ENSP00000261917	0.0003527680568506552
SMAD3	9606.ENSP00000332973	0.0003515186447843679
PIK3R2	9606.ENSP00000222254	0.0003514289892227102
GNG2	9606.ENSP00000334448	0.00034898975932631983
GSK3B	9606.ENSP00000324806	0.00034868638276360154
HPGDS	9606.ENSP00000295256	0.00034852987815362337
CDKN2A	9606.ENSP00000418915	0.000348465175004863
JAK1	9606.ENSP00000499900	0.0003475946367075654
MMP9	9606.ENSP00000361405	0.00034668688700387407
UGT2A2	9606.ENSP00000475028	0.00034636140393643676
FOS	9606.ENSP00000306245	0.00034548632557903714
BDNF	9606.ENSP00000414303	0.00034527997494926556
CACNA1H	9606.ENSP00000334198	0.00034329570671987243
ABL1	9606.ENSP00000361423	0.00034313152864856757
PTPRC	9606.ENSP00000411355	0.0003414791013807465
GNAS	9606.ENSP00000360141	0.00034143131378864335
PRKCA	9606.ENSP00000408695	0.0003412997764667566
KCNA1	9606.ENSP00000371985	0.0003408746838253074
TDP2	9606.ENSP00000367440	0.00033962448078324174
TRAF6	9606.ENSP00000433623	0.0003392294248331144
GNAI1	9606.ENSP00000497260	0.0003388460830765815
SLC51B	9606.ENSP00000335292	0.00033857413383290685
SLC51A	9606.ENSP00000296327	0.00033857413383290685
MRPS7	9606.ENSP00000245539	0.0003383282268933709
CAMK2A	9606.ENSP00000500386	0.00033676320757199856
MAPK8	9606.ENSP00000378974	0.00033664038645432495
HDAC2	9606.ENSP00000430432	0.0003365979291869002
HSPA5	9606.ENSP00000324173	0.0003361179413522405
CACNA1D	9606.ENSP00000288139	0.0003358138958080205
NRAS	9606.ENSP00000358548	0.0003357703439157224
PIK3R3	9606.ENSP00000262741	0.00033573436871476404
SOX2	9606.ENSP00000323588	0.0003328933048500839
CALM1	9606.ENSP00000499717	0.00033275221824340687
KCNC1	9606.ENSP00000265969	0.0003318260595597162
H3-5	9606.ENSP00000339835	0.0003313680412571956
H3-2	9606.ENSP00000499501	0.00033133013379063896
CSNK2A1	9606.ENSP00000217244	0.00033096920375583487
MTOR	9606.ENSP00000354558	0.00033095294784221566
LYN	9606.ENSP00000428924	0.00033052278108355756
TDP1	9606.ENSP00000337353	0.00032957384199776014
PTGS2	9606.ENSP00000356438	0.00032770193260952044
SMAD4	9606.ENSP00000341551	0.00032693709057624476
IRS1	9606.ENSP00000304895	0.00032632146826806654
AKR1C1	9606.ENSP00000370254	0.0003260345162918237
SLC22A1	9606.ENSP00000355930	0.0003250515638432253
PIK3CD	9606.ENSP00000366563	0.0003245467497202527
SLCO2B1	9606.ENSP00000289575	0.0003241325473435425
ARHGAP11A	9606.ENSP00000355090	0.0003239691216507546
IL4	9606.ENSP00000231449	0.00032178885099521715
RNF4	9606.ENSP00000426503	0.0003208921982471646
KCNIP2	9606.ENSP00000420040	0.00032062279410267186
ZNF451	9606.ENSP00000359740	0.0003198717569503264
ATAD2	9606.ENSP00000287394	0.0003197285579559378
GSTM1	9606.ENSP00000311469	0.00031905634066313937
PLCG2	9606.ENSP00000482457	0.00031885718876204584
FGFR1	9606.ENSP00000393312	0.00031818070922443417
PIAS4	9606.ENSP00000262971	0.00031725537008714383
COMT	9606.ENSP00000354511	0.00031721303131420806
PDS5B	9606.ENSP00000313851	0.0003170569319880048
CCL2	9606.ENSP00000225831	0.0003168126063892143
AKR1D1	9606.ENSP00000242375	0.0003139612487476578
LPGAT1	9606.ENSP00000355964	0.0003138969795608742
MCM2	9606.ENSP00000265056	0.00031239514210041025
SLC47A1	9606.ENSP00000270570	0.0003096119229319768
CRK	9606.ENSP00000300574	0.00030721516566452757
HELLS	9606.ENSP00000377601	0.0003054761807571241
EPHA2	9606.ENSP00000351209	0.0003022074739251409
SMAD2	9606.ENSP00000262160	0.00030170617548747313
SRD5A1	9606.ENSP00000274192	0.00030148921962182935
STAT5A	9606.ENSP00000341208	0.0003014180189340861
NEIL3	9606.ENSP00000264596	0.000300832629361962
FGF19	9606.ENSP00000294312	0.00030013135898709247
TOP1MT	9606.ENSP00000328835	0.0002999962667716062
SCN1A	9606.ENSP00000303540	0.00029973598090974685
MAPK14	9606.ENSP00000229795	0.0002980412843093129
ADH6	9606.ENSP00000378359	0.00029688605439874034
BLVRA	9606.ENSP00000385757	0.00029622595298449254
RPA1	9606.ENSP00000254719	0.0002957383468596532
CYP17A1	9606.ENSP00000358903	0.0002956885998172881
KCNJ18	9606.ENSP00000457807	0.00029559459147706377
SULT1E1	9606.ENSP00000226444	0.0002952138848004131
GNAI2	9606.ENSP00000312999	0.0002948098717711958
GSTA2	9606.ENSP00000420168	0.00029438463094243607
H2BC21	9606.ENSP00000358151	0.00029427668541836497
HGF	9606.ENSP00000222390	0.00029386359567237823
CACNA2D1	9606.ENSP00000349320	0.0002938513232746554
NTRK1	9606.ENSP00000431418	0.0002920815396859792
LEP	9606.ENSP00000312652	0.00029134010503125763
KCNN4	9606.ENSP00000496939	0.0002911963146207243
ARRB2	9606.ENSP00000403701	0.00029113416153235414
ICAM1	9606.ENSP00000264832	0.0002910088233443954
SKP1	9606.ENSP00000231487	0.00029052593740608383
CDKN1B	9606.ENSP00000228872	0.00028985590177817264
ADH1B	9606.ENSP00000306606	0.0002884682409385466
SCN8A	9606.ENSP00000346534	0.0002880928695068319
PPP2CA	9606.ENSP00000418447	0.00028776563404272814
JAK3	9606.ENSP00000432511	0.00028755450778260116
CAMK2B	9606.ENSP00000379098	0.00028706200111972626
YWHAZ	9606.ENSP00000379287	0.0002860816651536482
CSF2	9606.ENSP00000296871	0.00028589011367457427
HSD17B3	9606.ENSP00000364412	0.0002857892409091101
SKA1	9606.ENSP00000285116	0.0002856470373765344
STAT5B	9606.ENSP00000293328	0.0002853976402047961
APOE	9606.ENSP00000252486	0.0002847466549506956
SIRT1	9606.ENSP00000212015	0.00028429355776588743
CBR1	9606.ENSP00000290349	0.0002820114763685704
GSTM3	9606.ENSP00000354357	0.0002817749820765499
GNAI3	9606.ENSP00000358867	0.0002817161991840303
ARRB1	9606.ENSP00000409581	0.00028089126297784124
GSTA4	9606.ENSP00000360002	0.00028031571669645457
SUMO1	9606.ENSP00000376077	0.0002797517405424181
ALDH1A3	9606.ENSP00000332256	0.000279381526349824
NOS1	9606.ENSP00000477999	0.000279306815190785
SMARCA4	9606.ENSP00000343896	0.00027919858289502324
IGF2	9606.ENSP00000391826	0.00027780138658706585
CACNA1G	9606.ENSP00000352011	0.00027772730538953665
NTRK2	9606.ENSP00000277120	0.00027730284438111656
ALDH1A2	9606.ENSP00000249750	0.0002770331323844197
CSF3	9606.ENSP00000225474	0.0002768122427532745
NGF	9606.ENSP00000358525	0.00027635940369607543
CUL1	9606.ENSP00000326804	0.000276315472220599
ADH1C	9606.ENSP00000426083	0.00027541424057212014
RYR1	9606.ENSP00000352608	0.0002752886313957185
HSD17B1	9606.ENSP00000225929	0.0002747371503715205
LCK	9606.ENSP00000477713	0.00027456668260704095
ANK2	9606.ENSP00000349588	0.0002742256588739346
OIP5	9606.ENSP00000220514	0.000273872919570363
CLTC	9606.ENSP00000479606	0.00027366343323006337
H2AX	9606.ENSP00000434024	0.0002735362618164649
TP53BP1	9606.ENSP00000371475	0.00027281589377108767
ADH7	9606.ENSP00000420269	0.0002727908872190459
GSTA5	9606.ENSP00000360028	0.0002726994961965388
NR3C1	9606.ENSP00000231509	0.00027226638451619743
CXCR4	9606.ENSP00000386884	0.000271888734493157
INCENP	9606.ENSP00000378295	0.0002717498403796918
WRN	9606.ENSP00000298139	0.00027094680334461115
FGFR2	9606.ENSP00000410294	0.0002708677926998014
BECN1	9606.ENSP00000355231	0.00026891177988385296
GSTM2	9606.ENSP00000241337	0.00026885949384825817
GSTT2B	9606.ENSP00000290765	0.0002688491903256568
SPC25	9606.ENSP00000282074	0.00026852220129807504
BCL2L1	9606.ENSP00000365230	0.00026841716496690745
SREBF1	9606.ENSP00000348069	0.0002677510105424968
RAF1	9606.ENSP00000401888	0.00026729226545781353
GSTA3	9606.ENSP00000211122	0.00026701968991134324
CSF1R	9606.ENSP00000286301	0.00026699732466197845
CBR3	9606.ENSP00000290354	0.0002663087980969602
MAPT	9606.ENSP00000340820	0.0002662332291330383
TLR2	9606.ENSP00000260010	0.00026602792446632674
ADH1A	9606.ENSP00000209668	0.00026593246907604664
