,iter,drug,tissue,model,penalty,preproc,balance_weights,feature,feat_dim,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
30,0,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.593167701863354,0.17709198188435768,0.5379506199764656
31,1,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.7298136645962732,0.17675579966508634,0.5371649623733052
32,2,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.6118012422360248,0.17703025027466343,0.538016914325808
33,3,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.5722049689440994,0.1780504950568516,0.5408569469303625
34,4,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.5659937888198758,0.17778345160012607,0.5402314976713887
35,5,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.671583850931677,0.1767848930585618,0.5373498026282022
36,6,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.6506211180124224,0.17694963327949378,0.5377459821670915
37,7,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.5559006211180124,0.1777351648925434,0.5399840507671736
38,8,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.5209627329192548,0.17855843803322616,0.5422492596658903
39,9,Atezo,BLCA,LR,0.01,standardize,False,IMPRES,1,0.7666666666666667,0,46,0,14,0.5240683229813665,0.17852233716215515,0.5424169191906931
40,0,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.5333333333333333,5,27,19,9,0.5357142857142857,0.24992115773296547,0.6930592417120206
41,1,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.55,5,28,18,9,0.46273291925465837,0.24986762069405374,0.6929133770794428
42,2,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.6166666666666667,7,30,16,7,0.5978260869565217,0.24797076912765129,0.6890999753579565
43,3,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.5666666666666667,8,26,20,6,0.5139751552795031,0.24822492950036643,0.6895892619506357
44,4,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.5333333333333333,5,27,19,9,0.48757763975155277,0.24732487704535686,0.6878169131401933
45,5,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.6166666666666667,6,31,15,8,0.5900621118012422,0.2489663312624204,0.6911347280464625
46,6,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.6,7,29,17,7,0.5543478260869567,0.2463037563596854,0.6857514501185686
47,7,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.5666666666666667,7,27,19,7,0.532608695652174,0.24899566301160095,0.6911373437086605
48,8,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.6333333333333333,7,31,15,7,0.6428571428571429,0.2462108400664514,0.6855653135077056
49,9,Atezo,BLCA,LR,0.01,standardize,True,MIRACLE,1,0.5333333333333333,8,24,22,6,0.624223602484472,0.24835473985654258,0.6898524123239894
50,0,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.5496894409937888,0.17829547162207618,0.5416821587650833
51,1,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.5714285714285714,0.17818494679643387,0.5413142462741601
52,2,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.5403726708074534,0.1780955891713958,0.5411007274315265
53,3,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.4720496894409938,0.1787410179404558,0.5429590285020475
54,4,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.6273291925465838,0.17803703942859309,0.5406929040343725
55,5,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.5,0.180047949444827,0.5463119641122554
56,6,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.577639751552795,0.17820480553080048,0.5414540778787166
57,7,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.6381987577639752,0.17767575914979897,0.5398745434275869
58,8,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.7360248447204969,0.17795983264841253,0.5406201428308124
59,9,Atezo,BLCA,LR,0.01,standardize,False,MIRACLE,1,0.7666666666666667,0,46,0,14,0.6288819875776398,0.1776509090393158,0.5397640807823166
60,0,Atezo,BLCA,LR,0.07,standardize,True,LCC,3992,0.7333333333333333,6,38,8,8,0.7670807453416149,0.1909615881785297,0.6153429478904813
61,1,Atezo,BLCA,LR,0.01,standardize,True,LCC,3992,0.7333333333333333,4,40,6,10,0.6661490683229814,0.19672776456392704,0.6028268736417611
62,2,Atezo,BLCA,LR,0.8,standardize,True,LCC,3992,0.7333333333333333,1,43,3,13,0.7391304347826088,0.22083173620551805,0.9397442053777673
63,3,Atezo,BLCA,LR,0.02,standardize,True,LCC,3992,0.7,5,37,9,9,0.718944099378882,0.18960905731059938,0.5625927411372211
64,4,Atezo,BLCA,LR,0.13,standardize,True,LCC,3992,0.6666666666666666,1,39,7,13,0.6366459627329193,0.2548468548151621,0.9148318202601196
65,5,Atezo,BLCA,LR,0.01,standardize,True,LCC,3992,0.7333333333333333,3,41,5,11,0.7298136645962733,0.17654095323384114,0.5123364878321095
66,6,Atezo,BLCA,LR,0.01,standardize,True,LCC,3992,0.7,2,40,6,12,0.6599378881987578,0.1950006442697757,0.5945164569999298
67,7,Atezo,BLCA,LR,0.01,standardize,True,LCC,3992,0.7,4,38,8,10,0.5822981366459627,0.22111421160258618,0.6636676926758375
68,8,Atezo,BLCA,LR,0.01,standardize,True,LCC,3992,0.75,5,40,6,9,0.7779503105590062,0.16984750914106023,0.4976365474912788
69,9,Atezo,BLCA,LR,0.02,standardize,True,LCC,3992,0.65,5,34,12,9,0.7515527950310559,0.2255421520569703,0.7111927998984513
70,0,Atezo,BLCA,LR,0.07,standardize,False,LCC,3992,0.75,3,42,4,11,0.7546583850931677,0.1884303971294135,0.6302045733893266
71,1,Atezo,BLCA,LR,0.52,standardize,False,LCC,3992,0.75,2,43,3,12,0.6661490683229814,0.22054141256583798,0.9692253653204373
72,2,Atezo,BLCA,LR,0.01,standardize,False,LCC,3992,0.7166666666666667,1,42,4,13,0.7593167701863355,0.1759232266144574,0.5392468278209077
73,3,Atezo,BLCA,LR,0.04,standardize,False,LCC,3992,0.7833333333333333,4,43,3,10,0.7577639751552795,0.15696395037984498,0.5042942212146937
74,4,Atezo,BLCA,LR,0.02,standardize,False,LCC,3992,0.7333333333333333,2,42,4,12,0.6940993788819876,0.2089591778777235,0.6629041651571231
75,5,Atezo,BLCA,LR,0.01,standardize,False,LCC,3992,0.7166666666666667,3,40,6,11,0.7577639751552795,0.1725332628638641,0.5071225300062266
76,6,Atezo,BLCA,LR,0.01,standardize,False,LCC,3992,0.7333333333333333,1,43,3,13,0.7562111801242236,0.19540853932773897,0.6079810639258815
77,7,Atezo,BLCA,LR,0.11,standardize,False,LCC,3992,0.7833333333333333,4,43,3,10,0.672360248447205,0.20180193764833596,0.8605323807044766
78,8,Atezo,BLCA,LR,0.08,standardize,False,LCC,3992,0.75,5,40,6,9,0.670807453416149,0.21100708117565506,0.7787702497702611
79,9,Atezo,BLCA,LR,0.01,standardize,False,LCC,3992,0.75,0,45,1,14,0.6909937888198757,0.19233290602406986,0.5942372371418798
80,0,Atezo,BLCA,LR,0.84,standardize,True,WM,12,0.6,9,27,19,5,0.7686335403726707,0.2138424615562421,0.6188135418647265
81,1,Atezo,BLCA,LR,1.0,standardize,True,WM,12,0.6166666666666667,9,28,18,5,0.6614906832298136,0.23807677173811095,0.6688592248885352
82,2,Atezo,BLCA,LR,0.81,standardize,True,WM,12,0.5833333333333334,5,30,16,9,0.577639751552795,0.2439712002679962,0.689973204172924
83,3,Atezo,BLCA,LR,0.99,standardize,True,WM,12,0.7,8,34,12,6,0.6552795031055901,0.21906710367177498,0.6301021945405766
84,4,Atezo,BLCA,LR,0.8200000000000001,standardize,True,WM,12,0.5833333333333334,11,24,22,3,0.7531055900621118,0.22810129367087742,0.6471047255927439
85,5,Atezo,BLCA,LR,0.99,standardize,True,WM,12,0.6666666666666666,11,29,17,3,0.7624223602484472,0.2238006042601806,0.6394836982933453
86,6,Atezo,BLCA,LR,0.81,standardize,True,WM,12,0.55,6,27,19,8,0.5279503105590062,0.24625372684002197,0.6918725304253106
87,7,Atezo,BLCA,LR,0.26,standardize,True,WM,12,0.5666666666666667,8,26,20,6,0.5900621118012422,0.2466503557112098,0.6902357495131237
88,8,Atezo,BLCA,LR,0.53,standardize,True,WM,12,0.5666666666666667,9,25,21,5,0.5481366459627329,0.25753390141968857,0.7059948890691622
89,9,Atezo,BLCA,LR,0.97,standardize,True,WM,12,0.6666666666666666,10,30,16,4,0.656832298136646,0.23227404019270978,0.6570005260687048
90,0,Atezo,BLCA,LR,0.79,standardize,False,WM,12,0.75,1,44,2,13,0.5279503105590062,0.18850490966720776,0.5611960334649235
91,1,Atezo,BLCA,LR,0.8,standardize,False,WM,12,0.75,0,45,1,14,0.6816770186335404,0.17192186080970126,0.5179009651250692
92,2,Atezo,BLCA,LR,0.24,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.5900621118012421,0.17793200721138763,0.5363575479565216
93,3,Atezo,BLCA,LR,0.41000000000000003,standardize,False,WM,12,0.7833333333333333,1,46,0,13,0.5450310559006212,0.1762090797790704,0.5445422841253402
94,4,Atezo,BLCA,LR,0.99,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6164596273291926,0.17528334382013513,0.5347173476982443
95,5,Atezo,BLCA,LR,0.05,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.532608695652174,0.18060458244598293,0.547829818069817
96,6,Atezo,BLCA,LR,0.49,standardize,False,WM,12,0.75,0,45,1,14,0.6381987577639752,0.17371180803711128,0.5246693658722081
97,7,Atezo,BLCA,LR,0.98,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.829192546583851,0.15930317816015396,0.4858638633772074
98,8,Atezo,BLCA,LR,0.65,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.6490683229813664,0.17440236423820868,0.5256511044745582
99,9,Atezo,BLCA,LR,0.99,standardize,False,WM,12,0.7666666666666667,0,46,0,14,0.8260869565217391,0.15577078231925184,0.48110728137026837
100,0,Atezo,BLCA,LR,0.04,standardize,True,WM_Norm,12,0.5333333333333333,10,22,24,4,0.7049689440993789,0.2388925299781505,0.6705020929745245
101,1,Atezo,BLCA,LR,0.73,standardize,True,WM_Norm,12,0.6166666666666667,9,28,18,5,0.6677018633540373,0.22153422897995995,0.6319290875979054
102,2,Atezo,BLCA,LR,0.99,standardize,True,WM_Norm,12,0.6,10,26,20,4,0.6692546583850931,0.2327509946304829,0.6533385452846189
103,3,Atezo,BLCA,LR,0.06,standardize,True,WM_Norm,12,0.6666666666666666,8,32,14,6,0.6288819875776398,0.23431463921150358,0.6618569388672562
104,4,Atezo,BLCA,LR,0.09,standardize,True,WM_Norm,12,0.6833333333333333,7,34,12,7,0.6366459627329192,0.23469511309399813,0.6630314716289278
105,5,Atezo,BLCA,LR,0.92,standardize,True,WM_Norm,12,0.75,11,34,12,3,0.8012422360248447,0.19810133366668514,0.5847781068714932
106,6,Atezo,BLCA,LR,1.0,standardize,True,WM_Norm,12,0.6666666666666666,6,34,12,8,0.6614906832298137,0.21683842743351248,0.6243234904494485
107,7,Atezo,BLCA,LR,1.0,standardize,True,WM_Norm,12,0.6333333333333333,9,29,17,5,0.6785714285714286,0.22120238299377934,0.630610380059683
108,8,Atezo,BLCA,LR,0.97,standardize,True,WM_Norm,12,0.5666666666666667,7,27,19,7,0.5838509316770186,0.2496745214867185,0.6940504107030905
109,9,Atezo,BLCA,LR,0.9,standardize,True,WM_Norm,12,0.7,10,32,14,4,0.6770186335403726,0.21530253773149394,0.6203192169491688
110,0,Atezo,BLCA,LR,0.93,standardize,False,WM_Norm,12,0.75,0,45,1,14,0.5295031055900621,0.19058776350435974,0.5684360276484582
111,1,Atezo,BLCA,LR,0.93,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.5186335403726708,0.19316095289965476,0.5838490063398485
112,2,Atezo,BLCA,LR,0.23,standardize,False,WM_Norm,12,0.75,0,45,1,14,0.6133540372670807,0.17904022461092517,0.5396807408063223
113,3,Atezo,BLCA,LR,0.23,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.6180124223602484,0.17503507420721445,0.5255318750517293
114,4,Atezo,BLCA,LR,0.13,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.6909937888198758,0.1667014454223797,0.5083807773300583
115,5,Atezo,BLCA,LR,0.55,standardize,False,WM_Norm,12,0.75,0,45,1,14,0.639751552795031,0.17894219352156082,0.5281765027739569
116,6,Atezo,BLCA,LR,0.88,standardize,False,WM_Norm,12,0.7833333333333333,1,46,0,13,0.6739130434782609,0.1621372041248063,0.497820485340961
117,7,Atezo,BLCA,LR,0.52,standardize,False,WM_Norm,12,0.75,0,45,1,14,0.5357142857142857,0.18737255776138617,0.5607774224414875
118,8,Atezo,BLCA,LR,0.67,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.641304347826087,0.1736105181755252,0.5270410463046191
119,9,Atezo,BLCA,LR,0.19,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.718944099378882,0.16498392338222878,0.50098284291036
120,0,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5,5,12,12,5,0.5083333333333333,0.2506052517871641,0.6943578141061875
121,1,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5294117647058824,8,10,14,2,0.6875,0.2445383790892588,0.6822050581071337
122,2,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.47058823529411764,6,10,14,4,0.5375000000000001,0.24995076576859154,0.693055121913117
123,3,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5294117647058824,5,13,11,5,0.6125,0.24524581902209994,0.6836195848310433
124,4,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5,5,12,12,5,0.5625,0.24804867027135485,0.6892406835942633
125,5,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.6176470588235294,7,14,10,3,0.625,0.24554973473266561,0.6842292945527562
126,6,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5588235294117647,4,15,9,6,0.5916666666666667,0.24488368966455218,0.6829005314040834
127,7,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.6176470588235294,6,15,9,4,0.6458333333333334,0.24520304412131064,0.6836291492801069
128,8,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5882352941176471,5,15,9,5,0.5791666666666667,0.2443390660311747,0.6817840066077311
129,9,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5882352941176471,7,13,11,3,0.6708333333333334,0.24556817694868704,0.684276556665331
130,0,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.5583333333333333,0.20669098959470264,0.6034416754330091
131,1,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6708333333333333,0.2041952839777913,0.597531580842006
132,2,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6333333333333333,0.20535461849350442,0.6002912416587252
133,3,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.5458333333333334,0.20694014945346068,0.6041757497601434
134,4,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.4625,0.20900994215234947,0.6087899026580926
135,5,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6208333333333333,0.20562168114041604,0.6010732692907326
136,6,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.7583333333333333,0.20406013628582637,0.5971938157076738
137,7,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6625000000000001,0.20441162613219896,0.5980844845375838
138,8,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.7041666666666666,0.2045156383642712,0.5983497764729311
139,9,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6875,0.20446559445611412,0.5982955593039601
140,0,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5,2,15,9,8,0.47291666666666665,0.2511539046536905,0.6954570836599551
141,1,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.4117647058823529,1,13,11,9,0.30833333333333335,0.25460751967302997,0.7023677702252904
142,2,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.4117647058823529,9,5,19,1,0.5354166666666667,0.25005775548573844,0.6932624650508884
143,3,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5882352941176471,4,16,8,6,0.5854166666666667,0.24901424724973875,0.6911756530764438
144,4,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5588235294117647,3,16,8,7,0.46875,0.2500235487234854,0.6931991521258078
145,5,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5,10,7,17,0,0.6354166666666666,0.2495408750855166,0.6922289127839601
146,6,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5882352941176471,10,10,14,0,0.6416666666666667,0.24960659053467704,0.6923604588896815
147,7,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5,3,14,10,7,0.5,0.25027322727866724,0.6936935024474593
148,8,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.38235294117647056,2,11,13,8,0.32708333333333334,0.2547734894487047,0.7026891323513489
149,9,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5294117647058824,3,15,9,7,0.5375,0.24870573366376061,0.690557574095515
150,0,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5145833333333333,0.20771795930281217,0.6061041069443514
151,1,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.42708333333333337,0.2087066967155225,0.6084296227846325
152,2,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5625,0.2071719950868779,0.6047068954345991
153,3,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.2916666666666667,0.2076346836224866,0.6058511166158425
154,4,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5770833333333334,0.20710541455570336,0.6045665817184716
155,5,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.45625000000000004,0.2083594359662688,0.6075871656789709
156,6,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5479166666666667,0.20697047963422083,0.6042468396605262
157,7,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.30833333333333335,0.20798799446071548,0.6067026597840773
158,8,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.46875,0.20798588922681624,0.6066546353570522
159,9,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.50625,0.2074668467677148,0.6054289717741973
160,0,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6764705882352942,6,17,7,4,0.7125,0.23504105823118315,0.6630033401863085
161,1,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6764705882352942,7,16,8,3,0.7749999999999999,0.23177688559925555,0.6565310468504126
162,2,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6176470588235294,6,15,9,4,0.6791666666666666,0.23660883227407173,0.6661383796380803
163,3,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5588235294117647,5,14,10,5,0.6541666666666666,0.2356461238380117,0.6639889031513803
164,4,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5588235294117647,3,16,8,7,0.5583333333333333,0.24500110232621897,0.6830918497195065
165,5,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5294117647058824,5,13,11,5,0.5625,0.24451147832353837,0.6819050710933581
166,6,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5588235294117647,6,13,11,4,0.6375,0.23839300639009733,0.669608974578883
167,7,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6470588235294118,9,13,11,1,0.7041666666666666,0.23895438357957483,0.6708821819023129
168,8,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.7058823529411765,8,16,8,2,0.7000000000000001,0.23970076782481453,0.6725394680482519
169,9,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6470588235294118,6,16,8,4,0.6541666666666667,0.23849626465080315,0.6699942951272064
170,0,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7124999999999999,0.19955286847990253,0.5858918637204368
171,1,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7791666666666667,0.197792613653096,0.581868367939315
172,2,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.8624999999999999,0.19453913955283855,0.574449693726142
173,3,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.5208333333333334,0.20977741253633042,0.609682558648905
174,4,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7458333333333333,0.19988964229921521,0.5868128686678836
175,5,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.8166666666666667,0.19630088084792027,0.5779602223309676
176,6,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7291666666666667,0.20044089696019654,0.5879507029422631
177,7,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.6333333333333333,0.20239309863719623,0.5931243064536437
178,8,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.8541666666666667,0.19448719914443394,0.5743790764295063
