,iter,drug,tissue,model,feature,BIC,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
195,95,Atezo,BLCA,KNN,IMPRES,NA,0.7666666666666667,0,46,0,14,0.4448757763975155,0.24375,4.015233095483848
196,96,Atezo,BLCA,KNN,IMPRES,NA,0.7666666666666667,0,46,0,14,0.5885093167701863,0.20416666666666666,6.111247641936851
197,97,Atezo,BLCA,KNN,IMPRES,NA,0.7166666666666667,1,42,4,13,0.47981366459627334,0.20555555555555557,1.160625725906543
198,98,Atezo,BLCA,KNN,IMPRES,NA,0.7666666666666667,0,46,0,14,0.4875776397515528,0.1985,2.810017158111417
199,99,Atezo,BLCA,KNN,IMPRES,NA,0.7666666666666667,0,46,0,14,0.5388198757763976,0.22916666666666666,3.4079736377530647
200,0,Atezo,BLCA,LR,Miracle,4.089964758372834,0.6166666666666667,8,29,17,6,0.6444099378881987,0.24642275205536696,0.6859891664502374
201,1,Atezo,BLCA,LR,Miracle,4.099663127582714,0.5333333333333333,6,26,20,8,0.4658385093167702,0.2501553019848045,0.6934756733593127
202,2,Atezo,BLCA,LR,Miracle,4.08811391402758,0.6,10,26,20,4,0.6692546583850931,0.24854179472935195,0.6902299313142325
203,3,Atezo,BLCA,LR,Miracle,4.0959872755001205,0.55,6,27,19,8,0.5341614906832298,0.24991767295539194,0.6930074871115822
204,4,Atezo,BLCA,LR,Miracle,4.092703635100717,0.5166666666666667,8,23,23,6,0.5885093167701863,0.24941406705813998,0.6919829545937968
205,5,Atezo,BLCA,LR,Miracle,4.103352045976024,0.55,5,28,18,9,0.43633540372670804,0.2502040177188217,0.6936271141730017
206,6,Atezo,BLCA,LR,Miracle,4.095861074897887,0.5333333333333333,8,24,22,6,0.5683229813664596,0.2495924730436095,0.6923890077378345
207,7,Atezo,BLCA,LR,Miracle,4.092231836009388,0.5833333333333334,10,25,21,4,0.610248447204969,0.2509746615112497,0.6951164015691662
208,8,Atezo,BLCA,LR,Miracle,4.0969296187565565,0.4666666666666667,5,23,23,9,0.5015527950310559,0.25012981151189817,0.6934104008036425
209,9,Atezo,BLCA,LR,Miracle,4.090057571726705,0.6166666666666667,9,28,18,5,0.6257763975155279,0.24820560884515153,0.6895624381266926
210,10,Atezo,BLCA,LR,Miracle,4.097705342642865,0.6,5,31,15,9,0.4891304347826087,0.24570468264203774,0.6845446766239734
211,11,Atezo,BLCA,LR,Miracle,4.097638652667977,0.5666666666666667,6,28,18,8,0.484472049689441,0.250064991359999,0.6932890974980016
212,12,Atezo,BLCA,LR,Miracle,4.09072499017029,0.5,9,21,25,5,0.6055900621118012,0.24894449388989803,0.6910435484563578
213,13,Atezo,BLCA,LR,Miracle,4.0919849335438165,0.5166666666666667,9,22,24,5,0.5854037267080745,0.2503371527742471,0.6938240413808817
214,14,Atezo,BLCA,LR,Miracle,4.088407941012592,0.65,9,30,16,5,0.687888198757764,0.2469264956613519,0.6869979085326308
215,15,Atezo,BLCA,LR,Miracle,4.090064158475039,0.5,8,22,24,6,0.6009316770186335,0.24901030984042058,0.6911765081498046
216,16,Atezo,BLCA,LR,Miracle,4.0980614046704025,0.5166666666666667,5,26,20,9,0.5139751552795031,0.25161838155343597,0.6964811839345428
217,17,Atezo,BLCA,LR,Miracle,4.102963487761978,0.5,4,26,20,10,0.4347826086956522,0.2534753519408822,0.7002141872125526
218,18,Atezo,BLCA,LR,Miracle,4.100456536387919,0.48333333333333334,6,23,23,8,0.44254658385093165,0.251911066335948,0.6970285934656923
219,19,Atezo,BLCA,LR,Miracle,4.100367858060536,0.48333333333333334,5,24,22,9,0.4658385093167702,0.2520392125561926,0.6972752996463305
220,20,Atezo,BLCA,LR,Miracle,4.093194412764951,0.55,6,27,19,8,0.5590062111801243,0.24687936341419767,0.6868990593977625
221,21,Atezo,BLCA,LR,Miracle,4.096427827124998,0.5666666666666667,6,28,18,8,0.5062111801242236,0.24671105317601072,0.6865530480375865
222,22,Atezo,BLCA,LR,Miracle,4.104385305560539,0.6,5,31,15,9,0.4503105590062112,0.25008787734257426,0.6934762100269878
223,23,Atezo,BLCA,LR,Miracle,4.091822601856643,0.6,8,28,18,6,0.5760869565217391,0.24721365623902644,0.6875711096952581
224,24,Atezo,BLCA,LR,Miracle,4.088658431738624,0.6166666666666667,8,29,17,6,0.6428571428571429,0.2468490778487008,0.6868410891345248
225,25,Atezo,BLCA,LR,Miracle,4.09622507615347,0.5333333333333333,5,27,19,9,0.5186335403726707,0.2492607862946496,0.6916934901209804
226,26,Atezo,BLCA,LR,Miracle,4.09958677549326,0.5166666666666667,4,27,19,10,0.4720496894409938,0.24924378919476955,0.6916580575078725
227,27,Atezo,BLCA,LR,Miracle,4.092941360961478,0.5833333333333334,7,28,18,7,0.5822981366459627,0.24698909603881722,0.6871495072764155
228,28,Atezo,BLCA,LR,Miracle,4.086892034591926,0.6833333333333333,10,31,15,4,0.7562111801242236,0.24770486550663837,0.6885562897565719
229,29,Atezo,BLCA,LR,Miracle,4.098334829025989,0.5833333333333334,7,28,18,7,0.5124223602484472,0.25093724630877595,0.6951218607091041
230,30,Atezo,BLCA,LR,Miracle,4.09466903183949,0.5833333333333334,7,28,18,7,0.5496894409937888,0.2474243278657497,0.687991220667259
231,31,Atezo,BLCA,LR,Miracle,4.090592135884224,0.65,9,30,16,5,0.6319875776397516,0.24644498980082677,0.6860345261897229
232,32,Atezo,BLCA,LR,Miracle,4.0963390620959546,0.5166666666666667,7,24,22,7,0.515527950310559,0.2502502612003189,0.6936811667461577
233,33,Atezo,BLCA,LR,Miracle,4.101341367885884,0.5,6,24,22,8,0.4798136645962733,0.25095908981254156,0.6951481698434802
234,34,Atezo,BLCA,LR,Miracle,4.089650735409935,0.5666666666666667,8,26,20,6,0.6149068322981367,0.2475793210036218,0.6883039852895275
235,35,Atezo,BLCA,LR,Miracle,4.091163485744453,0.5666666666666667,7,27,19,7,0.5869565217391305,0.2475337363167379,0.6882143255239261
236,36,Atezo,BLCA,LR,Miracle,4.092039404977957,0.6666666666666666,6,34,12,8,0.59472049689441,0.24517011807627648,0.6834818242026297
237,37,Atezo,BLCA,LR,Miracle,4.1037399641062855,0.48333333333333334,5,24,22,9,0.41459627329192544,0.2522590191493222,0.6977282885466127
238,38,Atezo,BLCA,LR,Miracle,4.102920589189536,0.55,7,26,20,7,0.46118012422360244,0.25268239065761794,0.6986147066941965
239,39,Atezo,BLCA,LR,Miracle,4.0924491590508625,0.5666666666666667,7,27,19,7,0.610248447204969,0.24854983035886585,0.6902803303081951
240,40,Atezo,BLCA,LR,Miracle,4.096168703169689,0.5666666666666667,6,28,18,8,0.49999999999999994,0.2469245768247579,0.6869941437763732
241,41,Atezo,BLCA,LR,Miracle,4.092525817794526,0.5333333333333333,9,23,23,5,0.5729813664596274,0.24986838104446543,0.6928845203820393
242,42,Atezo,BLCA,LR,Miracle,4.095131922954904,0.55,6,27,19,8,0.5605590062111802,0.2475598756216259,0.6882878716789027
243,43,Atezo,BLCA,LR,Miracle,4.090044796742597,0.6333333333333333,8,30,16,6,0.6102484472049688,0.24657146882212838,0.6862835767585925
244,44,Atezo,BLCA,LR,Miracle,4.090486296736995,0.6,7,29,17,7,0.6086956521739131,0.24655348676968156,0.6862478632773485
245,45,Atezo,BLCA,LR,Miracle,4.102455647490631,0.4166666666666667,6,19,27,8,0.4145962732919255,0.25392961914985857,0.7010819413272055
246,46,Atezo,BLCA,LR,Miracle,4.094449209100284,0.5333333333333333,6,26,20,8,0.5341614906832298,0.24915540788462914,0.6914628862024891
247,47,Atezo,BLCA,LR,Miracle,4.089072408130262,0.6333333333333333,8,30,16,6,0.6444099378881988,0.2473276681281807,0.6878018120408081
248,48,Atezo,BLCA,LR,Miracle,4.101668870471497,0.5166666666666667,6,25,21,8,0.45186335403726713,0.25210973537906534,0.6974077217197583
249,49,Atezo,BLCA,LR,Miracle,4.091403532965235,0.5,9,21,25,5,0.5745341614906833,0.2501898887135719,0.6935275047952122
250,50,Atezo,BLCA,LR,Miracle,4.1018756404311265,0.5666666666666667,5,29,17,9,0.49223602484472045,0.2509586938410839,0.6952230365990161
251,51,Atezo,BLCA,LR,Miracle,4.093133054032788,0.55,10,23,23,4,0.6164596273291925,0.24981091359913735,0.6927968400959771
252,52,Atezo,BLCA,LR,Miracle,4.101049734812273,0.48333333333333334,7,22,24,7,0.4549689440993788,0.25509692620479335,0.7033764238481928
253,53,Atezo,BLCA,LR,Miracle,4.091736886917576,0.5333333333333333,9,23,23,5,0.6195652173913044,0.24858268584424031,0.690317483917274
254,54,Atezo,BLCA,LR,Miracle,4.090408014799874,0.5333333333333333,10,22,24,4,0.611801242236025,0.25054331199150515,0.6942373632559061
255,55,Atezo,BLCA,LR,Miracle,4.08887886776782,0.5833333333333334,9,26,20,5,0.6257763975155279,0.2475012174527105,0.6881519874753338
256,56,Atezo,BLCA,LR,Miracle,4.092645919502332,0.65,9,30,16,5,0.6086956521739131,0.24819807335608285,0.6895627356130337
257,57,Atezo,BLCA,LR,Miracle,4.089899241095417,0.7,10,32,14,4,0.6257763975155279,0.24540498806082742,0.6839531132583657
258,58,Atezo,BLCA,LR,Miracle,4.094396917180553,0.6,6,30,16,8,0.5496894409937888,0.24517028428021037,0.6834844269668751
259,59,Atezo,BLCA,LR,Miracle,4.092190310640113,0.6,9,27,19,5,0.5869565217391304,0.24824064295168352,0.6896310491807388
260,60,Atezo,BLCA,LR,Miracle,4.100491120193329,0.48333333333333334,4,25,21,10,0.43788819875776397,0.2501543433309067,0.6934628607358183
261,61,Atezo,BLCA,LR,Miracle,4.093335136837544,0.5333333333333333,8,24,22,6,0.5605590062111802,0.24955762521026129,0.6922638582031824
262,62,Atezo,BLCA,LR,Miracle,4.092040546049749,0.6,8,28,18,6,0.6055900621118012,0.24767921787885017,0.6885017088641547
263,63,Atezo,BLCA,LR,Miracle,4.092345252366101,0.5333333333333333,8,24,22,6,0.6055900621118012,0.24933334741497554,0.6918379419086544
264,64,Atezo,BLCA,LR,Miracle,4.087050911808999,0.5833333333333334,10,25,21,4,0.6925465838509317,0.24872655200780153,0.6906007540918508
265,65,Atezo,BLCA,LR,Miracle,4.091226621536675,0.6,8,28,18,6,0.610248447204969,0.24641366644973323,0.6859702509775981
266,66,Atezo,BLCA,LR,Miracle,4.1046710741225585,0.45,3,24,22,11,0.38975155279503104,0.2502536294688443,0.6936984155050745
267,67,Atezo,BLCA,LR,Miracle,4.0944610071215,0.5666666666666667,6,28,18,8,0.546583850931677,0.24822737905703787,0.6896236236958692
268,68,Atezo,BLCA,LR,Miracle,4.092615690766146,0.6,6,30,16,8,0.5807453416149068,0.24578197160432244,0.6847040882024963
269,69,Atezo,BLCA,LR,Miracle,4.0926157669441245,0.4666666666666667,7,21,25,7,0.5217391304347827,0.2486523919110212,0.6904381894049094
270,70,Atezo,BLCA,LR,Miracle,4.087290362033928,0.6333333333333333,11,27,19,3,0.7422360248447205,0.24823600669152263,0.6896188856946964
271,71,Atezo,BLCA,LR,Miracle,4.090438667528691,0.5666666666666667,5,29,17,9,0.6304347826086957,0.2468501530819741,0.6868437849070201
272,72,Atezo,BLCA,LR,Miracle,4.091332865753993,0.5666666666666667,9,25,21,5,0.5885093167701864,0.24895654374048629,0.6910686530029458
273,73,Atezo,BLCA,LR,Miracle,4.094452341095164,0.6,7,29,17,7,0.5714285714285715,0.2464738785585296,0.6861178698442171
274,74,Atezo,BLCA,LR,Miracle,4.097125987221415,0.45,6,21,25,8,0.5077639751552795,0.25126577501431396,0.6957259650388444
275,75,Atezo,BLCA,LR,Miracle,4.089752746018063,0.6,9,27,19,5,0.6149068322981366,0.24840409848671477,0.6899578554670203
276,76,Atezo,BLCA,LR,Miracle,4.094030354558054,0.5833333333333334,7,28,18,7,0.5590062111801243,0.24731160095951613,0.6877645960183126
277,77,Atezo,BLCA,LR,Miracle,4.094250096654011,0.6,8,28,18,6,0.5885093167701863,0.2493604549733718,0.691909718492499
278,78,Atezo,BLCA,LR,Miracle,4.089560832605425,0.5833333333333334,8,27,19,6,0.6770186335403726,0.24807234201229783,0.6892922749252737
279,79,Atezo,BLCA,LR,Miracle,4.092184032361155,0.6166666666666667,5,32,14,9,0.639751552795031,0.2465282065167809,0.686223356541736
280,80,Atezo,BLCA,LR,Miracle,4.089938318744795,0.6,7,29,17,7,0.6444099378881987,0.24628149424170453,0.6857059757725428
281,81,Atezo,BLCA,LR,Miracle,4.101009073100331,0.5,8,22,24,6,0.5015527950310559,0.2571621608887526,0.7076977841686555
282,82,Atezo,BLCA,LR,Miracle,4.08945815504425,0.65,9,30,16,5,0.6785714285714286,0.24726502456834956,0.6876803981306582
283,83,Atezo,BLCA,LR,Miracle,4.0909770266040955,0.5166666666666667,7,24,22,7,0.593167701863354,0.24823416494475675,0.6896145315571679
284,84,Atezo,BLCA,LR,Miracle,4.090689419329948,0.6166666666666667,8,29,17,6,0.5993788819875777,0.24725014572387927,0.6876465467326868
285,85,Atezo,BLCA,LR,Miracle,4.090655420303646,0.6166666666666667,8,29,17,6,0.6381987577639752,0.2478887807856697,0.6889304603167966
286,86,Atezo,BLCA,LR,Miracle,4.095028246636194,0.5833333333333334,5,30,16,9,0.5543478260869564,0.24481167716082514,0.6827557314154166
287,87,Atezo,BLCA,LR,Miracle,4.090836010126339,0.5666666666666667,8,26,20,6,0.6149068322981366,0.24712514701733262,0.6874011663924487
288,88,Atezo,BLCA,LR,Miracle,4.088789872099501,0.5833333333333334,9,26,20,5,0.6475155279503106,0.24810204987241863,0.6893589462378577
289,89,Atezo,BLCA,LR,Miracle,4.096295309605299,0.5166666666666667,4,27,19,10,0.484472049689441,0.24758139760417913,0.6882908513443035
290,90,Atezo,BLCA,LR,Miracle,4.1020733377315475,0.48333333333333334,4,25,21,10,0.40683229813664595,0.24974502913594882,0.6926331904555497
291,91,Atezo,BLCA,LR,Miracle,4.088840344834303,0.6666666666666666,8,32,14,6,0.6506211180124224,0.24646062544296793,0.6860656661202015
292,92,Atezo,BLCA,LR,Miracle,4.090253342928089,0.5666666666666667,7,27,19,7,0.5885093167701863,0.2467414890645683,0.6866228324544446
293,93,Atezo,BLCA,LR,Miracle,4.091647466029402,0.6,9,27,19,5,0.6490683229813664,0.2488909064627508,0.6909546231240774
294,94,Atezo,BLCA,LR,Miracle,4.087675906885293,0.6166666666666667,10,27,19,4,0.717391304347826,0.2477536402606432,0.6886555009020363
295,95,Atezo,BLCA,LR,Miracle,4.091090482618506,0.6,8,28,18,6,0.5838509316770186,0.24725495713584997,0.6876523070085544
296,96,Atezo,BLCA,LR,Miracle,4.096898268354429,0.5833333333333334,8,27,19,6,0.5217391304347826,0.2503181865276186,0.6938195009487848
297,97,Atezo,BLCA,LR,Miracle,4.087346715882969,0.7333333333333333,8,36,10,6,0.7080745341614907,0.246356346469184,0.6858579856899326
298,98,Atezo,BLCA,LR,Miracle,4.097099341203569,0.5,7,23,23,7,0.4782608695652174,0.2499014188389839,0.6929502337595064
299,99,Atezo,BLCA,LR,Miracle,4.090218364747555,0.5833333333333334,9,26,20,5,0.6350931677018633,0.24787922178767216,0.688902406500826
300,0,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,0,44,2,14,0.577639751552795,0.23333333333333334,5.083079324106265
301,1,Atezo,BLCA,KNN,Miracle,NA,0.6833333333333333,2,39,7,12,0.4324534161490683,0.3458333333333333,10.9401729998378
302,2,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,0,44,2,14,0.5178571428571429,0.2125,3.389211731829317
303,3,Atezo,BLCA,KNN,Miracle,NA,0.7833333333333333,2,45,1,12,0.5885093167701864,0.21666666666666667,5.591387256516892
304,4,Atezo,BLCA,KNN,Miracle,NA,0.7833333333333333,1,46,0,13,0.49767080745341613,0.21354166666666666,3.94286087625829
305,5,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.4697204968944099,0.20703125,2.273607277803817
306,6,Atezo,BLCA,KNN,Miracle,NA,0.7833333333333333,2,45,1,12,0.5031055900621118,0.21041666666666667,3.9389347750697437
307,7,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5372670807453417,0.196875,2.793278876551561
308,8,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,0,44,2,14,0.5745341614906833,0.23333333333333334,6.192114813002178
309,9,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.5372670807453417,0.25,5.683806880591551
310,10,Atezo,BLCA,KNN,Miracle,NA,0.7,0,42,4,14,0.35403726708074534,0.28125,5.219519859067676
311,11,Atezo,BLCA,KNN,Miracle,NA,0.7,1,41,5,13,0.5364906832298136,0.2791666666666667,9.091780518344615
312,12,Atezo,BLCA,KNN,Miracle,NA,0.75,2,43,3,12,0.5566770186335404,0.25416666666666665,6.24987707804884
313,13,Atezo,BLCA,KNN,Miracle,NA,0.6666666666666666,1,39,7,13,0.53027950310559,0.30416666666666664,8.052059747504698
314,14,Atezo,BLCA,KNN,Miracle,NA,0.7833333333333333,1,46,0,13,0.5473602484472051,0.22083333333333333,5.6029397095262246
315,15,Atezo,BLCA,KNN,Miracle,NA,0.7,0,42,4,14,0.45652173913043476,0.3,8.040507294495365
316,16,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5776397515527949,0.1785,1.0928116311652585
317,17,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.4006211180124224,0.25833333333333336,5.169383945841799
318,18,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5722049689440993,0.18359375,1.108089074841341
319,19,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.5372670807453417,0.25,5.6838068805915505
320,20,Atezo,BLCA,KNN,Miracle,NA,0.6833333333333333,1,40,6,13,0.4122670807453416,0.3416666666666667,9.819585057932557
321,21,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,1,45,1,13,0.6677018633540374,0.19166666666666668,3.304001560669072
322,22,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,1,45,1,13,0.5186335403726707,0.24166666666666667,6.769737463468799
323,23,Atezo,BLCA,KNN,Miracle,NA,0.6833333333333333,0,41,5,14,0.47282608695652173,0.30416666666666664,7.497542003056741
324,24,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,2,44,2,12,0.5178571428571428,0.21354166666666666,3.9408978256640173
325,25,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,1,42,4,13,0.5559006211180124,0.22708333333333333,3.396195334187426
326,26,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.47515527950310554,0.2708333333333333,7.405122378982083
327,27,Atezo,BLCA,KNN,Miracle,NA,0.7833333333333333,2,45,1,12,0.6211180124223603,0.20833333333333334,4.459246861602314
328,28,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.5877329192546584,0.22916666666666666,5.626044615544889
329,29,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.6381987577639752,0.20833333333333334,5.568282350498227
330,30,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,2,42,4,12,0.5652173913043478,0.25833333333333336,7.370465019954085
331,31,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,0,44,2,14,0.43944099378881984,0.2833333333333333,7.994297482458036
332,32,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,1,42,4,13,0.4309006211180124,0.3125,8.075164653523363
333,33,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,2,44,2,12,0.5496894409937889,0.24166666666666667,6.7697374634687995
334,34,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.6428571428571428,0.18229166666666666,2.189719669453019
335,35,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.5675465838509317,0.2375,5.6491495215635545
336,36,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,0,43,3,14,0.41459627329192544,0.24791666666666667,4.028522748531147
337,37,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,4,42,4,10,0.6118012422360248,0.24166666666666667,6.769737463468799
338,38,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,1,45,1,13,0.6801242236024845,0.17083333333333334,2.1522306598117646
339,39,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,0,43,3,14,0.5263975155279503,0.2625,6.827499728515462
340,40,Atezo,BLCA,KNN,Miracle,NA,0.7,1,41,5,13,0.4153726708074534,0.32916666666666666,9.230409954456604
341,41,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.592391304347826,0.2375,6.203667266011511
342,42,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.48757763975155277,0.21979166666666666,3.966834382295938
343,43,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.5675465838509317,0.2375,5.6491495215635545
344,44,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,1,42,4,13,0.5760869565217391,0.21041666666666667,2.8203098837587723
345,45,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,0,43,3,14,0.5590062111801243,0.25,6.792842369487463
346,46,Atezo,BLCA,KNN,Miracle,NA,0.75,2,43,3,12,0.5566770186335404,0.25416666666666665,6.249877078048839
347,47,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.38742236024844723,0.23645833333333333,5.122079683229179
348,48,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.6055900621118013,0.196875,2.7703998210892022
349,49,Atezo,BLCA,KNN,Miracle,NA,0.7,0,42,4,14,0.5,0.2833333333333333,7.994297482458036
350,50,Atezo,BLCA,KNN,Miracle,NA,0.7,1,41,5,13,0.4976708074534162,0.29583333333333334,8.583472585933988
351,51,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,2,44,2,12,0.6863354037267081,0.19166666666666668,4.413037049564985
352,52,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,1,45,1,13,0.5683229813664596,0.18533333333333335,0.550012514027038
353,53,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5760869565217391,0.18083333333333332,0.5466817872840029
354,54,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5194099378881988,0.209375,3.3719959775934716
355,55,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,2,41,5,12,0.4821428571428571,0.30416666666666664,8.606577491952653
356,56,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,2,42,4,12,0.5745341614906833,0.25833333333333336,6.261429531058172
357,57,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,0,43,3,14,0.49145962732919257,0.275,8.525710320887326
358,58,Atezo,BLCA,KNN,Miracle,NA,0.75,2,43,3,12,0.562111801242236,0.25416666666666665,5.6953593336008845
359,59,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.3532608695652174,0.2038333333333334,1.1790725702948004
360,60,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.43167701863354035,0.23125,5.107695579606593
361,61,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5364906832298136,0.1878333333333333,2.2338937564720625
362,62,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.56055900621118,0.18783333333333332,0.5674907408790195
363,63,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.6824534161490683,0.19166666666666668,4.967554794012941
364,64,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.5753105590062111,0.24583333333333332,5.672254427582218
365,65,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,0,43,3,14,0.516304347826087,0.26666666666666666,6.284534437076839
366,66,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.46972049689441,0.203,1.1582814302032838
367,67,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.6218944099378881,0.21666666666666667,5.036869512068936
368,68,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5830745341614907,0.17966666666666672,1.647362070165719
369,69,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.5427018633540373,0.19768518518518519,1.6829684004477097
370,70,Atezo,BLCA,KNN,Miracle,NA,0.75,2,43,3,12,0.547360248447205,0.25833333333333336,6.261429531058172
371,71,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.5962732919254659,0.18229166666666666,1.0970200224442939
372,72,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.5535714285714286,0.24166666666666667,6.215219719020842
373,73,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.6071428571428572,0.18645833333333334,2.1984404718490946
374,74,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.5240683229813665,0.20925925925925928,2.816735811088349
375,75,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,0,44,2,14,0.4394409937888199,0.21848958333333332,1.1922869726497032
376,76,Atezo,BLCA,KNN,Miracle,NA,0.7,0,42,4,14,0.4301242236024845,0.22783333333333333,2.3250011350141184
377,77,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.49999999999999994,0.19416666666666668,1.6924704886296715
378,78,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.5621118012422361,0.22916666666666666,4.5170091266489765
379,79,Atezo,BLCA,KNN,Miracle,NA,0.75,2,43,3,12,0.6366459627329192,0.22083333333333333,5.6029397095262246
380,80,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.5791925465838509,0.24166666666666667,6.769737463468799
381,81,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.6622670807453416,0.17708333333333334,1.6168917201939272
382,82,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.5690993788819876,0.24583333333333332,6.781289916478132
383,83,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,1,45,1,13,0.4658385093167703,0.20266666666666666,1.162506508519719
384,84,Atezo,BLCA,KNN,Miracle,NA,0.75,1,44,2,13,0.5838509316770186,0.22916666666666666,6.180562359992845
385,85,Atezo,BLCA,KNN,Miracle,NA,0.7166666666666667,0,43,3,14,0.5590062111801243,0.25,6.792842369487463
386,86,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.6653726708074534,0.2125,3.916281570163691
387,87,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,0,44,2,14,0.49689440993788825,0.2625,6.827499728515462
388,88,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,2,42,4,12,0.6118012422360248,0.24583333333333332,5.117736683134264
389,89,Atezo,BLCA,KNN,Miracle,NA,0.75,0,45,1,14,0.49611801242236025,0.20138888888888895,1.7022761981460652
390,90,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,1,45,1,13,0.6133540372670808,0.20833333333333334,5.0137646060502705
391,91,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,2,44,2,12,0.5714285714285714,0.2375,5.6491495215635545
392,92,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,0,44,2,14,0.6195652173913043,0.21666666666666667,5.591387256516891
393,93,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.4922360248447205,0.21620370370370376,1.728893121353324
394,94,Atezo,BLCA,KNN,Miracle,NA,0.7666666666666667,0,46,0,14,0.7041925465838509,0.16183333333333336,0.4892115563671433
395,95,Atezo,BLCA,KNN,Miracle,NA,0.7333333333333333,1,43,3,13,0.6288819875776398,0.225,5.0599744180876005
